0,1,2,3
0.6005,0.0694,0.0003,0.3298
0.5847,0.0964,0.001,0.3179
0.6028,0.0072,0.0,0.39
0.6599,0.1461,0.0001,0.1939
0.6074,0.1812,0.0,0.2114
0.5822,0.0433,0.0,0.3745
0.4901,0.1886,0.0,0.3213
0.5106,0.0412,0.0001,0.4481
0.611,0.139,0.0004,0.2496
0.5012,0.1469,0.0001,0.3518
0.5978,0.0095,0.0005,0.3922
0.6073,0.2067,0.0009,0.1851
0.5674,0.0255,0.0007,0.4064
0.6711,0.0589,0.0002,0.2698
0.6766,0.0717,0.0721,0.1796
0.6014,0.105,0.0013,0.2923
0.5393,0.1459,0.0003,0.3145
0.6112,0.0122,0.0001,0.3765
0.5798,0.0899,0.0002,0.3301
0.6226,0.1318,0.0004,0.2452
0.5925,0.1217,0.0004,0.2854
0.6763,0.0229,0.0002,0.3006
0.6411,0.1474,0.0005,0.211
0.6377,0.1172,0.0006,0.2445
0.5869,0.0912,0.0,0.3219
0.6038,0.0959,0.001,0.2993
0.466,0.1478,0.1711,0.2151
0.5476,0.0264,0.1173,0.3087
0.5323,0.0505,0.0001,0.4171
0.5099,0.1771,0.0002,0.3128
0.5474,0.0576,0.0007,0.3943
0.6354,0.1113,0.0,0.2533
0.7009,0.1726,0.0002,0.1263
0.5747,0.1108,0.0,0.3145
0.6204,0.1448,0.0,0.2348
0.5965,0.0791,0.0,0.3244
0.6599,0.0939,0.0007,0.2455
0.6142,0.0458,0.0005,0.3395
0.615,0.0498,0.0,0.3352
0.6636,0.07,0.0006,0.2658
0.7016,0.011,0.0009,0.2865
0.6,0.1587,0.0,0.2413
0.5288,0.0526,0.1771,0.2415
0.5066,0.0775,0.042,0.3739
0.5264,0.102,0.0001,0.3715
0.5997,0.0501,0.0007,0.3495
0.6348,0.0817,0.0001,0.2834
0.6426,0.0823,0.0001,0.275
0.5573,0.0,0.0003,0.4424
0.525,0.1928,0.0006,0.2816
0.543,0.0326,0.0409,0.3835
0.5633,0.1392,0.0006,0.2969
0.6096,0.0172,0.0002,0.373
0.6059,0.0681,0.0,0.326
0.6031,0.085,0.0001,0.3118
0.5446,0.0243,0.0008,0.4303
0.5969,0.0073,0.0,0.3958
0.5851,0.1602,0.0009,0.2538
0.6273,0.0659,0.0,0.3068
0.6485,0.073,0.0006,0.2779
0.7171,0.181,0.0003,0.1016
0.5184,0.0706,0.1773,0.2337
0.5768,0.1296,0.0013,0.2923
0.5544,0.0803,0.0003,0.365
0.6641,0.0822,0.0001,0.2536
0.5166,0.1571,0.0584,0.2679
0.6703,0.0744,0.0,0.2553
0.503,0.086,0.0003,0.4107
0.62,0.0778,0.001,0.3012
0.6269,0.1213,0.0001,0.2517
0.636,0.0489,0.0003,0.3148
0.6037,0.1239,0.0003,0.2721
0.6764,0.1524,0.0,0.1712
0.563,0.1961,0.0,0.2409
0.6699,0.0869,0.0,0.2432
0.6992,0.1448,0.0001,0.1559
0.6514,0.1517,0.0005,0.1964
0.6909,0.1478,0.0003,0.161
0.5429,0.0834,0.0,0.3737
0.6335,0.1976,0.0242,0.1447
0.6565,0.0426,0.0,0.3009
0.5465,0.0004,0.0001,0.453
0.5042,0.1112,0.0,0.3846
0.6716,0.164,0.0,0.1644
0.5798,0.1189,0.0,0.3013
0.596,0.2327,0.0001,0.1712
0.5931,0.0271,0.0,0.3798
0.5572,0.0253,0.0,0.4175
0.6986,0.0647,0.0002,0.2365
0.568,0.1971,0.0002,0.2347
0.6068,0.0666,0.0008,0.3258
0.6215,0.0325,0.0002,0.3458
0.5245,0.1493,0.0002,0.326
0.6612,0.1709,0.0001,0.1678
0.5154,0.0511,0.0,0.4335
0.5349,0.1329,0.0002,0.332
0.6018,0.0562,0.0,0.342
0.4964,0.1142,0.0002,0.3892
0.6296,0.0567,0.0009,0.3128
0.6745,0.1946,0.0,0.1309
