0,1,2,3
0.638,0.0001,0.1804,0.1815
0.5521,0.1002,0.2529,0.0948
0.5394,0.1147,0.1737,0.1722
0.6734,0.0001,0.0745,0.252
0.5397,0.0006,0.2052,0.2545
0.602,0.0001,0.0627,0.3352
0.7055,0.0003,0.22,0.0742
0.5018,0.0003,0.0491,0.4488
0.5841,0.0,0.0671,0.3488
0.5563,0.0001,0.2693,0.1743
0.5271,0.0,0.1707,0.3022
0.5273,0.0007,0.0675,0.4045
0.5038,0.1216,0.0936,0.281
0.6865,0.0001,0.1429,0.1705
0.579,0.0005,0.0285,0.392
0.5365,0.0,0.2726,0.1909
0.5253,0.0002,0.2128,0.2617
0.6143,0.0,0.0347,0.351
0.5803,0.0001,0.296,0.1236
0.5566,0.0,0.1612,0.2822
0.6497,0.0003,0.0932,0.2568
0.6528,0.0002,0.079,0.268
0.6484,0.0,0.0157,0.3359
0.5663,0.0,0.1238,0.3099
0.6022,0.0,0.2445,0.1533
0.6189,0.0004,0.1677,0.213
0.6608,0.0011,0.2684,0.0697
0.67,0.0002,0.2142,0.1156
0.4927,0.0001,0.2518,0.2554
0.5246,0.0001,0.1947,0.2806
0.5618,0.0002,0.0671,0.3709
0.5691,0.0002,0.1801,0.2506
0.5756,0.0007,0.1597,0.264
0.5835,0.0001,0.2174,0.199
0.6083,0.1204,0.1535,0.1178
0.5433,0.0008,0.158,0.2979
0.6153,0.0,0.1602,0.2245
0.5835,0.0007,0.266,0.1498
0.5429,0.0001,0.1704,0.2866
0.4685,0.0004,0.0908,0.4403
0.6248,0.0001,0.0886,0.2865
0.5112,0.0001,0.1917,0.297
0.5609,0.0005,0.1241,0.3145
0.5657,0.0,0.1115,0.3228
0.6618,0.0001,0.2121,0.126
0.5577,0.0,0.1691,0.2732
0.6671,0.0002,0.2607,0.072
0.531,0.0002,0.1766,0.2922
0.6085,0.0008,0.1701,0.2206
0.567,0.0703,0.0332,0.3295
0.6845,0.0,0.2406,0.0749
0.647,0.0006,0.0254,0.327
0.4948,0.1205,0.1327,0.252
0.631,0.0,0.1829,0.1861
0.6425,0.0,0.0279,0.3296
0.5344,0.0003,0.1043,0.361
0.6683,0.0007,0.1392,0.1918
0.5077,0.0005,0.2135,0.2783
0.6145,0.0,0.0303,0.3552
0.5283,0.0002,0.2599,0.2116
0.6667,0.0003,0.0478,0.2852
0.7268,0.0007,0.0905,0.182
0.5067,0.1283,0.1635,0.2015
0.5831,0.1925,0.2195,0.0049
0.6041,0.0,0.1209,0.275
0.5025,0.0,0.1171,0.3804
0.5456,0.0001,0.1194,0.3349
0.6014,0.0003,0.0148,0.3835
0.7018,0.0002,0.114,0.184
0.6801,0.0005,0.221,0.0984
0.6927,0.0007,0.2039,0.1027
0.6294,0.0,0.2534,0.1172
0.5317,0.1692,0.0364,0.2627
0.5915,0.0001,0.1818,0.2266
0.6441,0.0004,0.1044,0.2511
0.4896,0.0003,0.2507,0.2594
0.5563,0.0001,0.1102,0.3334
0.5645,0.0,0.1517,0.2838
0.5791,0.0,0.233,0.1879
0.6788,0.0,0.1734,0.1478
0.5558,0.0005,0.2581,0.1856
0.61,0.0002,0.0007,0.3891
0.6269,0.001,0.2197,0.1524
0.5534,0.0009,0.0656,0.3801
0.6701,0.0,0.1324,0.1975
0.5421,0.0537,0.196,0.2082
0.6124,0.0001,0.1231,0.2644
0.6325,0.0006,0.306,0.0609
0.5747,0.0006,0.0,0.4247
0.6931,0.0,0.0279,0.279
0.5485,0.0013,0.0245,0.4257
0.5377,0.0004,0.0458,0.4161
0.6357,0.0,0.0817,0.2826
0.5072,0.0002,0.0619,0.4307
0.5485,0.0,0.1711,0.2804
0.5262,0.0002,0.28,0.1936
0.6789,0.0003,0.2658,0.055
0.5344,0.0001,0.1128,0.3527
0.6251,0.0008,0.0,0.3741
0.5467,0.0,0.0332,0.4201
