0,1,2,3
0.6017,0.0208,0.3034,0.0741
0.6384,0.0174,0.29,0.0542
0.5096,0.0214,0.3914,0.0776
0.6054,0.0244,0.301,0.0692
0.5893,0.015,0.2063,0.1894
0.5046,0.0246,0.3754,0.0954
0.5378,0.3138,0.0704,0.078
0.7137,0.0183,0.18,0.088
0.6239,0.0101,0.3086,0.0574
0.7086,0.013,0.2026,0.0758
0.5288,0.0116,0.4313,0.0283
0.4902,0.007,0.4182,0.0846
0.5897,0.0121,0.2286,0.1696
0.5168,0.2674,0.2151,0.0007
0.6699,0.0255,0.1821,0.1225
0.5516,0.0175,0.324,0.1069
0.5908,0.0093,0.2298,0.1701
0.6392,0.0201,0.2181,0.1226
0.554,0.0148,0.3664,0.0648
0.725,0.0128,0.1444,0.1178
0.5669,0.0232,0.2461,0.1638
0.6759,0.0076,0.2365,0.08
0.5495,0.3639,0.0001,0.0865
0.637,0.0222,0.3166,0.0242
0.5469,0.0139,0.3176,0.1216
0.5435,0.0143,0.4347,0.0075
0.5318,0.4513,0.0141,0.0028
0.7278,0.0088,0.0488,0.2146
0.5445,0.2567,0.1455,0.0533
0.5915,0.0151,0.3153,0.0781
0.5817,0.0175,0.3944,0.0064
0.6622,0.0121,0.2471,0.0786
0.639,0.0165,0.2371,0.1074
0.6736,0.0113,0.2955,0.0196
0.5352,0.4349,0.0014,0.0285
0.6569,0.0097,0.2151,0.1183
0.6618,0.0105,0.3267,0.001
0.5996,0.0242,0.3365,0.0397
0.5788,0.0192,0.3248,0.0772
0.5473,0.0144,0.4118,0.0265
0.5505,0.0091,0.2846,0.1558
0.5431,0.011,0.3131,0.1328
0.624,0.0129,0.3107,0.0524
0.6476,0.0084,0.2791,0.0649
0.5955,0.0213,0.2863,0.0969
0.6482,0.0126,0.2121,0.1271
0.4902,0.0241,0.2955,0.1902
0.5043,0.0258,0.2718,0.1981
0.5515,0.027,0.3639,0.0576
0.5213,0.0115,0.3982,0.069
0.6008,0.0259,0.3165,0.0568
0.6575,0.0095,0.1866,0.1464
0.5972,0.0178,0.1848,0.2002
0.5972,0.0128,0.1954,0.1946
0.5213,0.0129,0.2865,0.1793
0.6673,0.0124,0.1454,0.1749
0.5736,0.0212,0.3197,0.0855
0.5287,0.0199,0.2989,0.1525
0.566,0.0106,0.3369,0.0865
0.5246,0.2891,0.1722,0.0141
0.5336,0.0132,0.3558,0.0974
0.4579,0.0179,0.3451,0.1791
0.6356,0.0082,0.3327,0.0235
0.5784,0.0123,0.3103,0.099
0.6052,0.0131,0.3281,0.0536
0.7642,0.0116,0.1669,0.0573
0.5072,0.0118,0.4197,0.0613
0.599,0.0139,0.3384,0.0487
0.5794,0.0262,0.2493,0.1451
0.7073,0.0275,0.1042,0.161
0.566,0.0206,0.2861,0.1273
0.615,0.0083,0.1985,0.1782
0.5699,0.0173,0.2122,0.2006
0.5397,0.2955,0.1196,0.0452
0.4451,0.5454,0.0015,0.008
0.5322,0.4661,0.0017,0.0
0.6372,0.0066,0.3559,0.0003
0.6163,0.0121,0.3108,0.0608
0.7332,0.0171,0.2225,0.0272
0.5625,0.0102,0.21,0.2173
0.6079,0.0146,0.2596,0.1179
0.6726,0.0168,0.206,0.1046
0.6116,0.0136,0.2825,0.0923
0.5385,0.0186,0.4235,0.0194
0.5731,0.0072,0.2072,0.2125
0.6441,0.0088,0.2373,0.1098
0.5827,0.0179,0.3933,0.0061
0.6445,0.0159,0.2241,0.1155
0.5802,0.0223,0.2359,0.1616
0.6201,0.0147,0.3622,0.003
0.5719,0.0149,0.2139,0.1993
0.5612,0.0117,0.2634,0.1637
0.572,0.0213,0.3454,0.0613
0.54,0.0177,0.2922,0.1501
0.5892,0.0066,0.368,0.0362
0.6309,0.015,0.2087,0.1454
0.486,0.014,0.4211,0.0789
0.6296,0.0201,0.3261,0.0242
0.6092,0.011,0.1751,0.2047
0.4953,0.0119,0.3488,0.144
