0,1,2,3
0.532,0.164,0.0001,0.3039
0.4812,0.2334,0.0034,0.282
0.6552,0.0095,0.0,0.3353
0.4552,0.3786,0.0006,0.1656
0.401,0.4103,0.0026,0.1861
0.5429,0.1268,0.0006,0.3297
0.1836,0.5083,0.0,0.3081
0.4898,0.1039,0.0011,0.4052
0.4057,0.3638,0.0003,0.2302
0.2639,0.4164,0.0005,0.3192
0.6444,0.0177,0.0024,0.3355
0.3166,0.5148,0.0002,0.1684
0.569,0.0816,0.0,0.3494
0.6255,0.1596,0.0007,0.2142
0.482,0.1761,0.2705,0.0714
0.497,0.2489,0.001,0.2531
0.344,0.3684,0.0011,0.2865
0.6504,0.0303,0.0006,0.3187
0.4765,0.2288,0.0026,0.2921
0.438,0.3452,0.0018,0.215
0.4343,0.3112,0.0006,0.2539
0.6844,0.0715,0.0045,0.2396
0.4292,0.3948,0.0012,0.1748
0.4977,0.2958,0.0002,0.2063
0.4462,0.2607,0.0021,0.291
0.4846,0.2468,0.0002,0.2684
0.0131,0.3404,0.6202,0.0263
0.347,0.0536,0.4513,0.1481
0.4794,0.1306,0.0025,0.3875
0.2775,0.437,0.0013,0.2842
0.5188,0.131,0.0011,0.3491
0.4962,0.2902,0.0011,0.2125
0.4865,0.4118,0.0039,0.0978
0.462,0.258,0.0055,0.2745
0.4594,0.3275,0.0024,0.2107
0.4865,0.2245,0.0,0.289
0.5407,0.2499,0.002,0.2074
0.582,0.1342,0.0009,0.2829
0.5755,0.1454,0.0008,0.2783
0.5942,0.1906,0.0007,0.2145
0.7371,0.0319,0.0008,0.2302
0.3583,0.4275,0.0023,0.2119
0.1676,0.126,0.6951,0.0113
0.3238,0.1903,0.178,0.3079
0.4159,0.2546,0.0018,0.3277
0.5679,0.1109,0.0004,0.3208
0.5749,0.1976,0.0006,0.2269
0.5805,0.1874,0.0007,0.2314
0.5988,0.0005,0.0005,0.4002
0.2452,0.4919,0.0,0.2629
0.4891,0.0543,0.1675,0.2891
0.3279,0.3988,0.0,0.2733
0.6221,0.0625,0.0019,0.3135
0.5419,0.1727,0.001,0.2844
0.49,0.2366,0.0023,0.2711
0.5391,0.0633,0.0022,0.3954
0.6242,0.0339,0.0052,0.3367
0.3882,0.3853,0.0011,0.2254
0.599,0.1426,0.0045,0.2539
0.5789,0.1915,0.0012,0.2284
0.4562,0.4635,0.001,0.0793
0.138,0.1533,0.6923,0.0164
0.3958,0.3381,0.004,0.2621
0.4402,0.2339,0.0023,0.3236
0.5564,0.226,0.0004,0.2172
0.1786,0.3942,0.2547,0.1725
0.6015,0.1871,0.0005,0.2109
0.3953,0.2284,0.0024,0.3739
0.5712,0.1693,0.0002,0.2593
0.5048,0.2761,0.0012,0.2179
0.6206,0.1077,0.0015,0.2702
0.4464,0.3152,0.001,0.2374
0.4694,0.3856,0.0017,0.1433
0.2699,0.4984,0.0029,0.2288
0.596,0.2076,0.003,0.1934
0.5165,0.3654,0.0004,0.1177
0.4474,0.4085,0.0002,0.1439
0.5205,0.3582,0.0003,0.121
0.4742,0.1879,0.0019,0.336
0.3376,0.4759,0.1047,0.0818
0.6531,0.0984,0.0,0.2485
0.6044,0.0002,0.0014,0.394
0.3493,0.294,0.0007,0.356
0.4265,0.4303,0.0029,0.1403
0.4311,0.2904,0.0,0.2785
0.2628,0.5828,0.0003,0.1541
0.5953,0.0727,0.0011,0.3309
0.567,0.0635,0.0099,0.3596
0.6434,0.1773,0.0002,0.1791
0.2877,0.5076,0.0015,0.2032
0.5386,0.1688,0.0063,0.2863
0.6207,0.0807,0.0016,0.297
0.3146,0.3845,0.0011,0.2998
0.4658,0.3991,0.0019,0.1332
0.4754,0.1185,0.0058,0.4003
0.3466,0.342,0.0031,0.3083
0.5423,0.1679,0.0022,0.2876
0.3463,0.2729,0.0018,0.379
0.6123,0.1183,0.0018,0.2676
0.3971,0.4919,0.0015,0.1095
