0,1,2,3
0.3034,0.5212,0.1747,0.0007
0.1429,0.4165,0.4404,0.0002
0.1245,0.3047,0.5707,0.0001
0.2352,0.1538,0.6077,0.0033
0.2633,0.4434,0.2919,0.0014
0.5099,0.1654,0.3247,0.0
0.5161,0.0814,0.3204,0.0821
0.2596,0.4962,0.2426,0.0016
0.3997,0.2155,0.3811,0.0037
0.1671,0.2158,0.317,0.3001
0.2962,0.5128,0.1895,0.0015
0.3838,0.3035,0.3066,0.0061
0.5609,0.3187,0.1194,0.001
0.2387,0.4213,0.3399,0.0001
0.5506,0.0483,0.3996,0.0015
0.3023,0.3645,0.3332,0.0
0.2871,0.3741,0.3384,0.0004
0.4688,0.3153,0.2159,0.0
0.5171,0.1594,0.3219,0.0016
0.4163,0.0003,0.5822,0.0012
0.3429,0.2341,0.4216,0.0014
0.3738,0.0237,0.3701,0.2324
0.4274,0.1236,0.4466,0.0024
0.3244,0.2348,0.4391,0.0017
0.4957,0.0588,0.4452,0.0003
0.2661,0.3559,0.3777,0.0003
0.5057,0.1902,0.304,0.0001
0.3988,0.1588,0.4394,0.003
0.2021,0.532,0.2659,0.0
0.3404,0.5121,0.1459,0.0016
0.3877,0.2039,0.4083,0.0001
0.5572,0.1159,0.3266,0.0003
0.241,0.4326,0.0152,0.3112
0.3862,0.1086,0.5039,0.0013
0.3537,0.2214,0.4241,0.0008
0.4082,0.3727,0.2138,0.0053
0.3663,0.1402,0.4928,0.0007
0.3938,0.192,0.411,0.0032
0.4253,0.2399,0.3348,0.0
0.138,0.4015,0.4603,0.0002
0.7511,0.0004,0.248,0.0005
0.16,0.4772,0.3614,0.0014
0.3568,0.4406,0.2018,0.0008
0.3679,0.2949,0.3357,0.0015
0.4296,0.193,0.3768,0.0006
0.5697,0.1433,0.2858,0.0012
0.496,0.276,0.2277,0.0003
0.0759,0.42,0.2222,0.2819
0.4187,0.1612,0.4127,0.0074
0.5962,0.1341,0.2685,0.0012
0.4406,0.367,0.189,0.0034
0.5074,0.098,0.3892,0.0054
0.2656,0.146,0.5855,0.0029
0.4756,0.0603,0.0343,0.4298
0.1325,0.3003,0.5652,0.002
0.3171,0.3003,0.3821,0.0005
0.3825,0.1112,0.5046,0.0017
0.4425,0.0007,0.5556,0.0012
0.649,0.0011,0.3489,0.001
0.2282,0.0389,0.2891,0.4438
0.3843,0.1823,0.4332,0.0002
0.6664,0.0842,0.2485,0.0009
0.5273,0.0751,0.3949,0.0027
0.3193,0.2409,0.4398,0.0
0.3971,0.2262,0.3753,0.0014
0.45,0.1026,0.447,0.0004
0.3149,0.4086,0.2742,0.0023
0.5925,0.0583,0.3489,0.0003
0.027,0.2966,0.1044,0.572
0.5401,0.0301,0.4295,0.0003
0.3997,0.3525,0.2454,0.0024
0.1885,0.2339,0.5775,0.0001
0.5481,0.2402,0.2116,0.0001
0.011,0.3943,0.0204,0.5743
0.1984,0.4899,0.3112,0.0005
0.3553,0.4217,0.221,0.002
0.4651,0.3506,0.1829,0.0014
0.4037,0.3354,0.2606,0.0003
0.6403,0.0646,0.2951,0.0
0.2785,0.3092,0.4122,0.0001
0.3456,0.1518,0.5,0.0026
0.2677,0.3061,0.4258,0.0004
0.2689,0.2912,0.4389,0.001
0.4443,0.1174,0.4369,0.0014
0.3429,0.4697,0.1873,0.0001
0.3001,0.4485,0.2514,0.0
0.2587,0.3278,0.4083,0.0052
0.1994,0.4493,0.3509,0.0004
0.1445,0.1088,0.7458,0.0009
0.4003,0.2082,0.3902,0.0013
0.2635,0.4009,0.334,0.0016
0.5919,0.2239,0.1825,0.0017
0.6181,0.0264,0.3518,0.0037
0.5234,0.0233,0.4532,0.0001
0.5195,0.2842,0.1945,0.0018
0.539,0.3184,0.1377,0.0049
0.7505,0.1941,0.0534,0.002
0.3137,0.1204,0.5654,0.0005
0.5402,0.1756,0.2811,0.0031
0.1843,0.3391,0.3237,0.1529
