0,1,2,3
0.537,0.417,0.0002,0.0458
0.494,0.3883,0.0013,0.1164
0.6332,0.3668,0.0,0.0
0.5953,0.252,0.0002,0.1525
0.592,0.3874,0.0004,0.0202
0.5817,0.1487,0.1446,0.125
0.5647,0.3056,0.0006,0.1291
0.6605,0.3083,0.0009,0.0303
0.626,0.2677,0.0001,0.1062
0.5912,0.3213,0.0003,0.0872
0.4846,0.3768,0.1113,0.0273
0.6243,0.343,0.0002,0.0325
0.5823,0.0902,0.1187,0.2088
0.7477,0.115,0.0,0.1373
0.5868,0.2532,0.0,0.16
0.5827,0.3285,0.0003,0.0885
0.5798,0.214,0.0005,0.2057
0.5521,0.3115,0.0003,0.1361
0.5784,0.2341,0.0016,0.1859
0.6827,0.2989,0.0001,0.0183
0.7324,0.1608,0.0001,0.1067
0.6521,0.2774,0.0,0.0705
0.5773,0.3597,0.0001,0.0629
0.5276,0.3662,0.0001,0.1061
0.5329,0.399,0.0,0.0681
0.6178,0.3331,0.0,0.0491
0.5113,0.3027,0.0001,0.1859
0.5935,0.3407,0.0,0.0658
0.5209,0.4606,0.0003,0.0182
0.6006,0.354,0.0009,0.0445
0.5792,0.3514,0.0,0.0694
0.5241,0.4191,0.0,0.0568
0.4118,0.3842,0.1203,0.0837
0.5922,0.2543,0.0003,0.1532
0.5553,0.258,0.0007,0.186
0.553,0.3984,0.0004,0.0482
0.5829,0.3614,0.0011,0.0546
0.6439,0.1632,0.0003,0.1926
0.6621,0.1282,0.0254,0.1843
0.6292,0.1649,0.0025,0.2034
0.5637,0.2743,0.0002,0.1618
0.5869,0.2474,0.0,0.1657
0.5907,0.2807,0.1181,0.0105
0.5438,0.2566,0.0001,0.1995
0.5992,0.1494,0.1791,0.0723
0.5221,0.3959,0.0,0.082
0.6113,0.3123,0.0,0.0764
0.6821,0.2965,0.0007,0.0207
0.5609,0.2503,0.0001,0.1887
0.6506,0.3063,0.0002,0.0429
0.6056,0.2104,0.0009,0.1831
0.5446,0.4236,0.0002,0.0316
0.5923,0.2405,0.0004,0.1668
0.6318,0.3184,0.0014,0.0484
0.6242,0.2798,0.0,0.096
0.5292,0.385,0.0005,0.0853
0.5553,0.384,0.0,0.0607
0.6692,0.2057,0.0003,0.1248
0.5608,0.2506,0.0,0.1886
0.5485,0.2226,0.0203,0.2086
0.6048,0.2116,0.0001,0.1835
0.586,0.2528,0.0001,0.1611
0.5625,0.269,0.0006,0.1679
0.5027,0.4789,0.0001,0.0183
0.6842,0.303,0.0007,0.0121
0.6258,0.2773,0.0007,0.0962
0.4922,0.4722,0.0002,0.0354
0.588,0.3142,0.0001,0.0977
0.673,0.1,0.0005,0.2265
0.5494,0.3401,0.0006,0.1099
0.5154,0.3702,0.0006,0.1138
0.6892,0.1729,0.0,0.1379
0.6172,0.3469,0.0,0.0359
0.5959,0.2318,0.0003,0.172
0.6095,0.3722,0.0017,0.0166
0.5676,0.1282,0.113,0.1912
0.5856,0.4144,0.0,0.0
0.5116,0.4775,0.0004,0.0105
0.6451,0.1779,0.0002,0.1768
0.6052,0.3152,0.0,0.0796
0.6026,0.2363,0.0002,0.1609
0.61,0.2957,0.0,0.0943
0.5169,0.465,0.0001,0.018
0.6127,0.3524,0.0003,0.0346
0.6809,0.2652,0.0003,0.0536
0.6017,0.3787,0.0003,0.0193
0.6113,0.3644,0.0003,0.024
0.6147,0.25,0.0006,0.1347
0.7047,0.269,0.0,0.0263
0.5216,0.34,0.0001,0.1383
0.5742,0.2362,0.0005,0.1891
0.5131,0.4648,0.0,0.0221
0.652,0.2705,0.0003,0.0772
0.6268,0.1527,0.0002,0.2203
0.631,0.3686,0.0004,0.0
0.6326,0.3499,0.0001,0.0174
0.6275,0.2522,0.0,0.1203
0.6062,0.3075,0.0001,0.0862
0.6396,0.36,0.0001,0.0003
0.4898,0.4049,0.0003,0.105
