0,1,2,3
0.3285,0.1632,0.5078,0.0005
0.2694,0.2191,0.5109,0.0006
0.396,0.0102,0.5936,0.0002
0.399,0.339,0.2588,0.0032
0.2524,0.4152,0.3313,0.0011
0.3184,0.097,0.5845,0.0001
0.0127,0.4359,0.5494,0.002
0.171,0.0923,0.7366,0.0001
0.305,0.3253,0.3687,0.001
0.0359,0.3574,0.6065,0.0002
0.397,0.0185,0.5845,0.0
0.2509,0.4805,0.2658,0.0028
0.3191,0.0641,0.6168,0.0
0.5043,0.1184,0.3763,0.001
0.4674,0.1738,0.097,0.2618
0.3099,0.2436,0.4455,0.001
0.155,0.3334,0.5106,0.001
0.3938,0.0377,0.5666,0.0019
0.2746,0.2091,0.5157,0.0006
0.3166,0.3125,0.3673,0.0036
0.2815,0.3017,0.4136,0.0032
0.5434,0.0584,0.3969,0.0013
0.3454,0.3656,0.2876,0.0014
0.4072,0.2498,0.342,0.001
0.2983,0.2338,0.4672,0.0007
0.3193,0.2281,0.4511,0.0015
0.0153,0.3268,0.0736,0.5843
0.2517,0.0499,0.2343,0.4641
0.2372,0.1188,0.6409,0.0031
0.0485,0.4479,0.5025,0.0011
0.2684,0.1312,0.5973,0.0031
0.3546,0.277,0.364,0.0044
0.4095,0.4269,0.1635,0.0001
0.253,0.2546,0.4916,0.0008
0.3398,0.3082,0.3516,0.0004
0.3159,0.1886,0.4948,0.0007
0.4348,0.2239,0.3392,0.0021
0.4034,0.1108,0.4842,0.0016
0.3825,0.1261,0.4911,0.0003
0.4768,0.1683,0.3538,0.0011
0.6261,0.021,0.3527,0.0002
0.2834,0.3663,0.3503,0.0
0.2203,0.1088,0.0531,0.6178
0.1578,0.1523,0.555,0.1349
0.1857,0.2277,0.5858,0.0008
0.349,0.093,0.5536,0.0044
0.4149,0.216,0.3657,0.0034
0.4325,0.1758,0.391,0.0007
0.2829,0.0004,0.7153,0.0014
0.0915,0.4524,0.4534,0.0027
0.2526,0.0566,0.5001,0.1907
0.1624,0.3433,0.4861,0.0082
0.4067,0.0424,0.5507,0.0002
0.3521,0.1518,0.4958,0.0003
0.3095,0.206,0.4794,0.0051
0.2376,0.0548,0.707,0.0006
0.3769,0.0185,0.6041,0.0005
0.2799,0.3526,0.365,0.0025
0.4012,0.1487,0.4482,0.0019
0.442,0.159,0.3935,0.0055
0.4455,0.4569,0.0971,0.0005
0.1822,0.1498,0.008,0.66
0.258,0.2922,0.4488,0.001
0.2292,0.1985,0.5684,0.0039
0.4595,0.1933,0.3459,0.0013
0.1121,0.3593,0.2861,0.2425
0.4807,0.1663,0.3518,0.0012
0.1294,0.2093,0.6607,0.0006
0.3689,0.1836,0.4472,0.0003
0.348,0.2613,0.3904,0.0003
0.4065,0.1221,0.4712,0.0002
0.2661,0.3113,0.422,0.0006
0.4092,0.3425,0.2469,0.0014
0.1532,0.454,0.3896,0.0032
0.4753,0.1835,0.3412,0.0
0.4602,0.3703,0.1691,0.0004
0.4238,0.3577,0.2174,0.0011
0.4481,0.3429,0.2089,0.0001
0.2228,0.1837,0.5923,0.0012
0.2427,0.4921,0.1312,0.134
0.4754,0.0959,0.4278,0.0009
0.3055,0.0002,0.6941,0.0002
0.1075,0.2597,0.632,0.0008
0.4071,0.3896,0.2016,0.0017
0.2313,0.2494,0.5187,0.0006
0.2063,0.5201,0.2735,0.0001
0.3421,0.078,0.5774,0.0025
0.302,0.0644,0.633,0.0006
0.5521,0.1499,0.2923,0.0057
0.1403,0.4733,0.3858,0.0006
0.3256,0.1691,0.5047,0.0006
0.4014,0.0838,0.5077,0.0071
0.1037,0.363,0.5318,0.0015
0.3741,0.3744,0.2505,0.001
0.1457,0.1212,0.7306,0.0025
0.1561,0.3151,0.52,0.0088
0.3536,0.1317,0.5142,0.0005
0.0583,0.2686,0.6709,0.0022
0.4045,0.1256,0.4683,0.0016
0.3759,0.4318,0.1921,0.0002
