0,1,2,3
0.7983,0.1355,0.0662,0.0
0.7641,0.1273,0.1086,0.0
0.7712,0.0722,0.1566,0.0
0.8007,0.165,0.0343,0.0
0.8012,0.0,0.1988,0.0
0.7246,0.2506,0.0248,0.0
0.8211,0.0,0.1789,0.0
0.4422,0.0,0.0,0.5578
0.8639,0.1006,0.0355,0.0
0.5861,0.1417,0.1044,0.1678
0.7623,0.0602,0.1775,0.0
0.7765,0.1437,0.0798,0.0
0.8057,0.1447,0.0496,0.0
0.8036,0.0187,0.1777,0.0
0.7728,0.1543,0.0729,0.0
0.7518,0.1131,0.1349,0.0002
0.8521,0.0,0.1479,0.0
0.774,0.051,0.175,0.0
0.6164,0.2943,0.0893,0.0
0.8169,0.0,0.1831,0.0
0.8459,0.1435,0.0106,0.0
0.7945,0.0991,0.1064,0.0
0.8259,0.0751,0.099,0.0
0.7711,0.2289,0.0,0.0
0.7448,0.1763,0.0789,0.0
0.7963,0.18,0.0237,0.0
0.7466,0.1181,0.1353,0.0
0.8924,0.0821,0.0255,0.0
0.7559,0.2271,0.017,0.0
0.7402,0.1249,0.1349,0.0
0.6787,0.2232,0.0981,0.0
0.7089,0.1616,0.1295,0.0
0.6924,0.3076,0.0,0.0
0.7383,0.183,0.0787,0.0
0.8429,0.013,0.1441,0.0
0.8278,0.1622,0.01,0.0
0.7513,0.1376,0.1111,0.0
0.815,0.0518,0.1332,0.0
0.652,0.348,0.0,0.0
0.7304,0.0883,0.1813,0.0
0.7161,0.261,0.0229,0.0
0.8539,0.0205,0.1256,0.0
0.8823,0.0,0.1177,0.0
0.8076,0.1924,0.0,0.0
0.7422,0.2382,0.0196,0.0
0.7987,0.0166,0.1565,0.0282
0.8277,0.1723,0.0,0.0
0.7646,0.0651,0.1703,0.0
0.847,0.1463,0.0067,0.0
0.7828,0.0,0.2172,0.0
0.7381,0.1634,0.0985,0.0
0.7972,0.2028,0.0,0.0
0.6665,0.203,0.1305,0.0
0.8322,0.0396,0.1282,0.0
0.6438,0.2444,0.1118,0.0
0.6666,0.1843,0.0475,0.1016
0.6714,0.2597,0.0275,0.0414
0.7291,0.2235,0.0474,0.0
0.7843,0.0543,0.1614,0.0
0.7571,0.0957,0.1472,0.0
0.7918,0.1316,0.0766,0.0
0.7333,0.1558,0.1109,0.0
0.779,0.1211,0.0999,0.0
0.8391,0.1594,0.0015,0.0
0.7251,0.2378,0.0371,0.0
0.8047,0.0,0.1953,0.0
0.7373,0.1395,0.1232,0.0
0.8167,0.0498,0.1335,0.0
0.7324,0.1452,0.1224,0.0
0.7754,0.2246,0.0,0.0
0.757,0.2176,0.0254,0.0
0.8546,0.1454,0.0,0.0
0.8299,0.0,0.1701,0.0
0.7854,0.0,0.2146,0.0
0.696,0.1907,0.1133,0.0
0.7441,0.091,0.1649,0.0
0.7367,0.2002,0.0631,0.0
0.7847,0.089,0.1263,0.0
0.7867,0.0,0.2133,0.0
0.6514,0.2849,0.0637,0.0
0.7746,0.1849,0.0,0.0405
0.8558,0.0,0.1442,0.0
0.817,0.0479,0.1351,0.0
0.7736,0.0849,0.1415,0.0
0.8053,0.1595,0.0352,0.0
0.764,0.1928,0.0432,0.0
0.6942,0.0607,0.1967,0.0484
0.7973,0.0975,0.1052,0.0
0.835,0.0,0.165,0.0
0.7531,0.1957,0.0512,0.0
0.7064,0.2936,0.0,0.0
0.6863,0.2027,0.111,0.0
0.7069,0.155,0.1381,0.0
0.7609,0.0313,0.2078,0.0
0.7103,0.2797,0.01,0.0
0.7983,0.0742,0.1275,0.0
0.7307,0.2693,0.0,0.0
0.7672,0.1752,0.0576,0.0
0.7331,0.0955,0.1714,0.0
0.6201,0.1846,0.0,0.1953
