0,1,2,3
0.6435,0.2738,0.0003,0.0824
0.5862,0.2642,0.0,0.1496
0.6095,0.3492,0.0002,0.0411
0.5796,0.2757,0.0001,0.1446
0.5959,0.34,0.0004,0.0637
0.5494,0.3047,0.0002,0.1457
0.589,0.2227,0.0005,0.1878
0.5747,0.3244,0.0006,0.1003
0.5344,0.3185,0.0877,0.0594
0.5476,0.2566,0.0006,0.1952
0.6891,0.2823,0.0005,0.0281
0.7112,0.1733,0.0,0.1155
0.5135,0.2068,0.1357,0.144
0.5378,0.4269,0.0,0.0353
0.6222,0.273,0.0003,0.1045
0.6746,0.3108,0.0003,0.0143
0.6153,0.2131,0.0003,0.1713
0.6243,0.291,0.0006,0.0841
0.6666,0.1511,0.0,0.1823
0.5868,0.368,0.0,0.0452
0.6715,0.319,0.0003,0.0092
0.6642,0.1342,0.0003,0.2013
0.5885,0.2995,0.0001,0.1119
0.6178,0.3818,0.0004,0.0
0.6391,0.2328,0.0002,0.1279
0.7563,0.0476,0.0001,0.196
0.6173,0.3822,0.0004,0.0001
0.5686,0.3176,0.0002,0.1136
0.5236,0.3608,0.0003,0.1153
0.603,0.3958,0.0005,0.0007
0.6294,0.2382,0.0005,0.1319
0.5991,0.3206,0.0003,0.08
0.5495,0.334,0.0007,0.1158
0.5237,0.4203,0.0,0.056
0.5825,0.364,0.0003,0.0532
0.541,0.3402,0.0001,0.1187
0.7188,0.1631,0.0005,0.1176
0.4588,0.2537,0.1396,0.1479
0.6337,0.2621,0.0006,0.1036
0.571,0.3651,0.0003,0.0636
0.5874,0.2532,0.0001,0.1593
0.592,0.3624,0.0001,0.0455
0.569,0.2786,0.0013,0.1511
0.6287,0.1943,0.0004,0.1766
0.5876,0.4121,0.0001,0.0002
0.4609,0.1939,0.1681,0.1771
0.487,0.3772,0.13,0.0058
0.6357,0.344,0.0007,0.0196
0.5149,0.2745,0.0,0.2106
0.5136,0.2927,0.0,0.1937
0.4893,0.3676,0.0001,0.143
0.607,0.2507,0.0004,0.1419
0.6749,0.1925,0.0006,0.132
0.6139,0.2209,0.0,0.1652
0.6213,0.267,0.0003,0.1114
0.637,0.1896,0.0008,0.1726
0.6805,0.2235,0.0,0.096
0.5806,0.4066,0.0007,0.0121
0.6518,0.3474,0.0,0.0008
0.5868,0.2307,0.0,0.1825
0.5807,0.3488,0.0001,0.0704
0.5645,0.2948,0.0002,0.1405
0.667,0.2657,0.0,0.0673
0.5311,0.3033,0.0006,0.165
0.6506,0.2691,0.0001,0.0802
0.6411,0.3579,0.0007,0.0003
0.5285,0.209,0.1619,0.1006
0.5184,0.3401,0.0004,0.1411
0.62,0.3045,0.0002,0.0753
0.5287,0.4383,0.0001,0.0329
0.5626,0.3561,0.0,0.0813
0.4986,0.3442,0.0,0.1572
0.5656,0.3754,0.0004,0.0586
0.604,0.253,0.0001,0.1429
0.6992,0.2138,0.0,0.087
0.5522,0.4359,0.0,0.0119
0.5603,0.2297,0.0,0.21
0.5391,0.2403,0.0553,0.1653
0.5841,0.3479,0.0013,0.0667
0.6321,0.0578,0.1085,0.2016
0.4653,0.318,0.1383,0.0784
0.607,0.273,0.0012,0.1188
0.6036,0.3678,0.0002,0.0284
0.5245,0.2758,0.0007,0.199
0.5921,0.2472,0.0001,0.1606
0.6066,0.3163,0.0001,0.077
0.5717,0.3227,0.0007,0.1049
0.6414,0.347,0.0,0.0116
0.53,0.326,0.0001,0.1439
0.6686,0.2151,0.0004,0.1159
0.6962,0.135,0.0007,0.1681
0.6369,0.1747,0.001,0.1874
0.5244,0.2752,0.0003,0.2001
0.5935,0.2953,0.0001,0.1111
0.5327,0.1849,0.0705,0.2119
0.5554,0.2597,0.0002,0.1847
0.599,0.2374,0.0005,0.1631
0.6568,0.2412,0.0001,0.1019
0.5847,0.3097,0.0003,0.1053
0.6122,0.2489,0.0001,0.1388
