0,1,2,3
0.5658,0.0006,0.0002,0.4334
0.6142,0.0004,0.1406,0.2448
0.6208,0.0001,0.1615,0.2176
0.6998,0.0003,0.0007,0.2992
0.57,0.0006,0.1434,0.286
0.5677,0.1319,0.2332,0.0672
0.5322,0.0,0.1887,0.2791
0.5504,0.0004,0.2497,0.1995
0.5268,0.0001,0.2339,0.2392
0.6065,0.0002,0.0261,0.3672
0.5452,0.0005,0.0546,0.3997
0.5788,0.0002,0.1322,0.2888
0.5953,0.0002,0.1658,0.2387
0.5889,0.0003,0.1103,0.3005
0.5434,0.0009,0.0577,0.398
0.5564,0.0013,0.1846,0.2577
0.5597,0.0012,0.0981,0.341
0.5732,0.0,0.2579,0.1689
0.5896,0.0001,0.0902,0.3201
0.5712,0.0001,0.2187,0.21
0.5259,0.0008,0.2638,0.2095
0.5379,0.0002,0.0279,0.434
0.7335,0.0002,0.2069,0.0594
0.6379,0.0004,0.1174,0.2443
0.699,0.0009,0.2257,0.0744
0.516,0.0,0.2189,0.2651
0.5695,0.0,0.1651,0.2654
0.616,0.0009,0.1699,0.2132
0.5105,0.0,0.1781,0.3114
0.4978,0.0343,0.1098,0.3581
0.5427,0.0002,0.0672,0.3899
0.6014,0.0783,0.1087,0.2116
0.5549,0.0,0.1606,0.2845
0.6041,0.0002,0.1732,0.2225
0.5473,0.0006,0.0552,0.3969
0.5978,0.0,0.2086,0.1936
0.5867,0.0,0.2172,0.1961
0.5405,0.0002,0.0497,0.4096
0.6381,0.0004,0.0564,0.3051
0.5738,0.0,0.1956,0.2306
0.5458,0.0001,0.0559,0.3982
0.6236,0.0002,0.1105,0.2657
0.5387,0.0688,0.1696,0.2229
0.5902,0.0012,0.0251,0.3835
0.5936,0.0619,0.2254,0.1191
0.5838,0.0001,0.1207,0.2954
0.5337,0.0004,0.0005,0.4654
0.6066,0.0001,0.2415,0.1518
0.7247,0.0003,0.1241,0.1509
0.6341,0.0008,0.0739,0.2912
0.5941,0.0007,0.019,0.3862
0.6406,0.001,0.1003,0.2581
0.6362,0.0,0.041,0.3228
0.5951,0.0342,0.0275,0.3432
0.6442,0.0003,0.1413,0.2142
0.6797,0.0003,0.0667,0.2533
0.636,0.0006,0.1801,0.1833
0.5924,0.0003,0.0284,0.3789
0.6399,0.0001,0.1391,0.2209
0.6265,0.0009,0.0611,0.3115
0.6401,0.0005,0.0561,0.3033
0.5709,0.0751,0.0594,0.2946
0.6175,0.0006,0.172,0.2099
0.5996,0.0001,0.1116,0.2887
0.6344,0.0,0.264,0.1016
0.6002,0.0008,0.0544,0.3446
0.6583,0.0002,0.0455,0.296
0.6092,0.0007,0.0002,0.3899
0.543,0.1219,0.1629,0.1722
0.6515,0.0,0.055,0.2935
0.5294,0.0004,0.0885,0.3817
0.6558,0.0001,0.1387,0.2054
0.6617,0.0002,0.014,0.3241
0.5856,0.0001,0.0001,0.4142
0.6385,0.0004,0.0697,0.2914
0.6458,0.0003,0.1836,0.1703
0.6065,0.0002,0.1976,0.1957
0.6806,0.0001,0.126,0.1933
0.6989,0.0004,0.1226,0.1781
0.5516,0.0002,0.1392,0.309
0.6135,0.0005,0.1611,0.2249
0.6153,0.0241,0.2332,0.1274
0.6177,0.0006,0.0748,0.3069
0.6395,0.0003,0.0608,0.2994
0.497,0.0001,0.0714,0.4315
0.6207,0.0,0.1459,0.2334
0.5568,0.0003,0.1972,0.2457
0.5952,0.0,0.1555,0.2493
0.5847,0.0009,0.0743,0.3401
0.5451,0.0001,0.1623,0.2925
0.6911,0.0003,0.1714,0.1372
0.5793,0.0016,0.2149,0.2042
0.4814,0.0001,0.2353,0.2832
0.5587,0.0,0.1595,0.2818
0.5655,0.0004,0.071,0.3631
0.582,0.0004,0.2049,0.2127
0.5554,0.0002,0.077,0.3674
0.6808,0.0,0.0645,0.2547
0.7081,0.0007,0.0605,0.2307
0.602,0.0595,0.1237,0.2148
