0,1,2,3
0.58,0.22,0.2,0.0
0.66,0.17,0.17,0.0
0.72,0.17,0.11,0.0
0.69,0.24,0.07,0.0
0.62,0.21,0.17,0.0
0.57,0.38,0.05,0.0
0.56,0.4,0.02,0.01
0.58,0.22,0.2,0.0
0.6,0.32,0.08,0.0
0.6,0.24,0.07,0.09
0.56,0.24,0.2,0.0
0.58,0.3,0.12,0.0
0.51,0.37,0.12,0.0
0.63,0.21,0.16,0.0
0.59,0.39,0.02,0.0
0.62,0.24,0.14,0.0
0.6,0.26,0.14,0.0
0.56,0.31,0.13,0.0
0.55,0.38,0.07,0.0
0.64,0.36,-0.0,0.0
0.61,0.29,0.1,0.0
0.57,0.36,0.01,0.06
0.62,0.33,0.05,0.0
0.64,0.27,0.09,0.0
0.59,0.39,0.02,0.0
0.63,0.23,0.14,0.0
0.57,0.35,0.08,0.0
0.61,0.33,0.06,0.0
0.63,0.16,0.21,0.0
0.55,0.24,0.21,0.0
0.61,0.31,0.08,0.0
0.54,0.41,0.05,0.0
0.5,0.23,0.18,0.09
0.63,0.32,0.05,0.0
0.61,0.29,0.1,0.0
0.57,0.28,0.15,0.0
0.64,0.31,0.05,0.0
0.61,0.31,0.08,0.0
0.59,0.32,0.09,0.0
0.67,0.17,0.16,0.0
0.51,0.49,0.0,0.0
0.65,0.16,0.19,0.0
0.58,0.24,0.18,0.0
0.62,0.27,0.11,0.0
0.6,0.31,0.09,0.0
0.54,0.4,0.06,0.0
0.54,0.35,0.11,0.0
0.57,0.18,0.17,0.07
0.62,0.32,0.06,0.0
0.55,0.4,0.05,0.0
0.56,0.3,0.14,0.0
0.58,0.39,0.03,0.0
0.69,0.25,0.06,0.0
0.44,0.42,0.02,0.12
0.69,0.18,0.13,0.0
0.62,0.27,0.11,0.0
0.64,0.31,0.05,0.0
0.65,0.35,-0.0,0.0
0.56,0.44,0.0,0.0
0.57,0.3,0.01,0.11
0.6,0.32,0.08,0.0
0.53,0.44,0.03,0.0
0.56,0.41,0.03,0.0
0.63,0.27,0.1,0.0
0.59,0.31,0.1,0.0
0.61,0.35,0.04,0.0
0.6,0.23,0.17,0.0
0.57,0.41,0.02,0.0
0.51,0.18,0.13,0.18
0.58,0.41,0.01,0.0
0.57,0.29,0.14,0.0
0.69,0.22,0.09,0.0
0.54,0.38,0.08,0.0
0.5,0.18,0.16,0.16
0.63,0.19,0.18,0.0
0.57,0.24,0.19,0.0
0.55,0.32,0.13,0.0
0.59,0.29,0.12,0.0
0.54,0.44,0.02,0.0
0.65,0.23,0.12,0.0
0.65,0.29,0.06,0.0
0.65,0.24,0.11,0.0
0.66,0.23,0.11,0.0
0.6,0.35,0.05,0.0
0.57,0.24,0.19,0.0
0.6,0.22,0.18,0.0
0.63,0.24,0.13,0.0
0.63,0.18,0.19,0.0
0.74,0.22,0.04,0.0
0.61,0.29,0.1,0.0
0.63,0.22,0.15,0.0
0.54,0.39,0.07,0.0
0.54,0.45,0.01,0.0
0.58,0.41,0.01,0.0
0.53,0.36,0.11,0.0
0.52,0.35,0.13,0.0
0.45,0.47,0.08,0.0
0.66,0.3,0.04,0.0
0.56,0.37,0.07,0.0
0.62,0.21,0.13,0.04
