0,1,2,3
0.543,0.0075,0.046,0.4035
0.4901,0.028,0.1035,0.3784
0.6331,0.0173,0.0005,0.3491
0.6009,0.0094,0.139,0.2507
0.5928,0.013,0.0228,0.3714
0.538,0.3486,0.1134,0.0
0.5469,0.0199,0.1246,0.3086
0.6481,0.0098,0.0366,0.3055
0.6239,0.0126,0.0923,0.2712
0.5893,0.0137,0.0813,0.3157
0.4613,0.3506,0.0196,0.1685
0.6169,0.0116,0.0322,0.3393
0.5592,0.2632,0.1764,0.0012
0.744,0.0126,0.1338,0.1096
0.5903,0.0154,0.1506,0.2437
0.5883,0.0123,0.0803,0.3191
0.5804,0.0243,0.1906,0.2047
0.5372,0.0135,0.1258,0.3235
0.5868,0.0155,0.18,0.2177
0.6752,0.023,0.0189,0.2829
0.7212,0.0152,0.1056,0.158
0.6416,0.0279,0.0658,0.2647
0.568,0.0138,0.0661,0.3521
0.534,0.0142,0.0962,0.3556
0.5444,0.0179,0.0677,0.37
0.6137,0.0173,0.0605,0.3085
0.5026,0.0163,0.1738,0.3073
0.6097,0.0097,0.0477,0.3329
0.5229,0.0152,0.0158,0.4461
0.5856,0.0149,0.0446,0.3549
0.5774,0.0128,0.0624,0.3474
0.5256,0.0302,0.0482,0.396
0.3716,0.4215,0.067,0.1399
0.5922,0.0209,0.1405,0.2464
0.5491,0.0162,0.1714,0.2633
0.5522,0.0063,0.0488,0.3927
0.5798,0.0152,0.0451,0.3599
0.6355,0.0194,0.1971,0.148
0.649,0.1097,0.1623,0.079
0.6124,0.028,0.1872,0.1724
0.5652,0.0104,0.1535,0.2709
0.5543,0.0154,0.1759,0.2544
0.5515,0.3591,0.0033,0.0861
0.5586,0.0203,0.1903,0.2308
0.5641,0.3776,0.0582,0.0001
0.5215,0.0148,0.0793,0.3844
0.6072,0.0205,0.0778,0.2945
0.6808,0.0199,0.0208,0.2785
0.5572,0.0193,0.1732,0.2503
0.6479,0.0156,0.036,0.3005
0.595,0.023,0.1766,0.2054
0.549,0.0082,0.0288,0.414
0.5918,0.0186,0.1482,0.2414
0.6273,0.0135,0.0435,0.3157
0.6159,0.0123,0.0893,0.2825
0.507,0.0243,0.0835,0.3852
0.5676,0.0174,0.0578,0.3572
0.6725,0.0099,0.1096,0.208
0.5568,0.0167,0.1755,0.251
0.5412,0.0853,0.1949,0.1786
0.6093,0.0217,0.1737,0.1953
0.5803,0.0179,0.147,0.2548
0.567,0.0129,0.1599,0.2602
0.4892,0.0173,0.0217,0.4718
0.6856,0.0158,0.0117,0.2869
0.6145,0.0214,0.0906,0.2735
0.4984,0.0173,0.0276,0.4567
0.5886,0.0168,0.0955,0.2991
0.6681,0.0132,0.2039,0.1148
0.5532,0.0214,0.0999,0.3255
0.5156,0.012,0.1095,0.3629
0.6735,0.0188,0.1454,0.1623
0.6103,0.0296,0.0306,0.3295
0.5978,0.0156,0.155,0.2316
0.6092,0.016,0.0139,0.3609
0.5413,0.2753,0.1817,0.0017
0.5876,0.0095,0.0001,0.4028
0.4993,0.0076,0.0085,0.4846
0.6427,0.0119,0.1666,0.1788
0.5988,0.0215,0.0805,0.2992
0.5942,0.0227,0.1506,0.2325
0.6147,0.0226,0.087,0.2757
0.5114,0.0122,0.0188,0.4576
0.6029,0.026,0.0306,0.3405
0.6753,0.0148,0.0433,0.2666
0.598,0.0164,0.0205,0.3651
0.6048,0.0119,0.0243,0.359
0.6186,0.016,0.1213,0.2441
0.7056,0.0085,0.0236,0.2623
0.5185,0.0183,0.1283,0.3349
0.5567,0.0224,0.1886,0.2323
0.508,0.0144,0.0184,0.4592
0.6525,0.0117,0.0725,0.2633
0.6248,0.0119,0.1977,0.1656
0.6241,0.0213,0.0004,0.3542
0.6222,0.0196,0.0146,0.3436
0.6238,0.0199,0.109,0.2473
0.5957,0.0168,0.0845,0.303
0.637,0.0225,0.0011,0.3394
0.4929,0.0136,0.0894,0.4041
