0,1,2,3
0.58,0.0,0.0,0.42
0.5971,0.0,0.0,0.4029
0.6537,0.0,0.0,0.3463
0.7367,0.0,0.0,0.2633
0.6224,0.0,0.0,0.3776
0.7094,0.0,0.1551,0.1355
0.6749,0.0,0.0,0.3251
0.7091,0.0,0.0,0.2909
0.7284,0.0,0.0,0.2716
0.6714,0.0,0.0,0.3286
0.5361,0.0,0.0937,0.3702
0.6576,0.0,0.0,0.3424
0.7572,0.0,0.1426,0.1002
0.882,0.0,0.0,0.118
0.7384,0.0,0.0,0.2616
0.6676,0.0,0.0002,0.3322
0.7494,0.0,0.0,0.2506
0.6729,0.0,0.0,0.3271
0.7447,0.0,0.0,0.2553
0.7225,0.0,0.0,0.2775
0.8313,0.0,0.0,0.1687
0.7243,0.0,0.0,0.2757
0.6539,0.0,0.0,0.3461
0.6279,0.0,0.0,0.3721
0.6139,0.0,0.0,0.3861
0.6737,0.0,0.0,0.3263
0.6712,0.0,0.0,0.3288
0.6623,0.0,0.0,0.3377
0.5583,0.0,0.0,0.4417
0.6543,0.0,0.0,0.3457
0.6555,0.0,0.0,0.3445
0.5903,0.0,0.0,0.4097
0.4761,0.0,0.1124,0.4115
0.733,0.0,0.0,0.267
0.7168,0.0,0.0,0.2832
0.6093,0.0,0.0,0.3907
0.6376,0.0,0.0,0.3624
0.8191,0.0,0.0,0.1809
0.8244,0.0,0.0269,0.1487
0.79,0.0,0.0,0.21
0.701,0.0,0.0,0.299
0.7237,0.0,0.0,0.2763
0.6302,0.0,0.0889,0.2809
0.7194,0.0,0.0,0.2806
0.6873,0.0,0.1733,0.1394
0.5908,0.0,0.0,0.4092
0.7045,0.0,0.0,0.2955
0.7343,0.0,0.0,0.2657
0.7131,0.0,0.0,0.2869
0.7101,0.0,0.0,0.2899
0.7584,0.0,0.0,0.2416
0.5811,0.0,0.0,0.4189
0.7324,0.0,0.0,0.2676
0.6865,0.0,0.0,0.3135
0.7135,0.0,0.0,0.2865
0.6038,0.0,0.0,0.3962
0.6329,0.0,0.0,0.3671
0.7881,0.0,0.0,0.2119
0.7171,0.0,0.0,0.2829
0.7219,0.0,0.0291,0.249
0.7768,0.0,0.0,0.2232
0.7123,0.0,0.0,0.2877
0.7145,0.0,0.0,0.2855
0.5335,0.0,0.0,0.4665
0.7286,0.0,0.0,0.2714
0.7139,0.0,0.0001,0.286
0.5294,0.0,0.0,0.4706
0.683,0.0,0.0,0.317
0.864,0.0,0.0,0.136
0.658,0.0,0.0,0.342
0.6222,0.0,0.0,0.3778
0.8213,0.0,0.0,0.1787
0.6608,0.0,0.0,0.3392
0.74,0.0,0.0,0.26
0.6425,0.0,0.0,0.3575
0.727,0.0,0.1338,0.1392
0.6018,0.0,0.0,0.3982
0.5341,0.0,0.0,0.4659
0.802,0.0,0.0,0.198
0.6954,0.0,0.0,0.3046
0.7268,0.0,0.0,0.2732
0.707,0.0,0.0,0.293
0.5442,0.0,0.0,0.4558
0.6473,0.0,0.0,0.3527
0.7437,0.0,0.0,0.2563
0.6504,0.0,0.0,0.3496
0.6519,0.0,0.0,0.3481
0.7447,0.0,0.0,0.2553
0.7518,0.0,0.0,0.2482
0.6388,0.0,0.0,0.3612
0.737,0.0,0.0,0.263
0.5378,0.0,0.0,0.4622
0.7342,0.0,0.0,0.2658
0.8008,0.0,0.0,0.1992
0.6451,0.0,0.0,0.3549
0.6668,0.0,0.0,0.3332
0.7335,0.0,0.0,0.2665
0.6799,0.0,0.0,0.3201
0.6621,0.0,0.0,0.3379
0.5714,0.0,0.0,0.4286
