0,1,2,3
0.6473,0.2695,0.0005,0.0827
0.5833,0.2684,0.0001,0.1482
0.6094,0.3449,0.0009,0.0448
0.5885,0.2672,0.0,0.1443
0.5883,0.3374,0.0012,0.0731
0.5498,0.3101,0.0001,0.14
0.5713,0.237,0.0004,0.1913
0.5793,0.3134,0.0003,0.107
0.5498,0.3027,0.0903,0.0572
0.5516,0.2441,0.0,0.2043
0.6893,0.2815,0.0,0.0292
0.7116,0.1713,0.0002,0.1169
0.5067,0.2143,0.1368,0.1422
0.548,0.4173,0.0002,0.0345
0.6273,0.2646,0.0004,0.1077
0.6768,0.3067,0.0001,0.0164
0.6223,0.1973,0.0006,0.1798
0.6297,0.2863,0.0004,0.0836
0.6709,0.1422,0.0001,0.1868
0.5891,0.3602,0.0001,0.0506
0.6714,0.3167,0.0001,0.0118
0.664,0.14,0.0,0.196
0.6087,0.2872,0.0,0.1041
0.6311,0.3683,0.0006,0.0
0.6427,0.2379,0.0003,0.1191
0.7662,0.041,0.0006,0.1922
0.621,0.3787,0.0001,0.0002
0.5652,0.319,0.0,0.1158
0.5387,0.3511,0.0,0.1102
0.6073,0.3922,0.0,0.0005
0.6387,0.2265,0.0,0.1348
0.5982,0.3319,0.0,0.0699
0.5477,0.3339,0.0002,0.1182
0.5402,0.4047,0.001,0.0541
0.5851,0.3624,0.0002,0.0523
0.5528,0.3323,0.0013,0.1136
0.7239,0.1542,0.0001,0.1218
0.4655,0.2478,0.1506,0.1361
0.6189,0.2665,0.0001,0.1145
0.5648,0.3723,0.0006,0.0623
0.5945,0.2513,0.0003,0.1539
0.5874,0.3676,0.0,0.045
0.5624,0.2858,0.0001,0.1517
0.6338,0.1848,0.0005,0.1809
0.587,0.4129,0.0,0.0001
0.4684,0.1868,0.1719,0.1729
0.4827,0.3642,0.1477,0.0054
0.6445,0.3353,0.0005,0.0197
0.5079,0.2744,0.0,0.2177
0.5187,0.2882,0.0,0.1931
0.4841,0.3776,0.0004,0.1379
0.5951,0.2659,0.0006,0.1384
0.6765,0.1903,0.0,0.1332
0.6142,0.2187,0.0003,0.1668
0.6124,0.2824,0.0003,0.1049
0.6315,0.1911,0.0003,0.1771
0.6687,0.2396,0.0002,0.0915
0.5763,0.4127,0.0007,0.0103
0.6504,0.3493,0.0001,0.0002
0.5957,0.2209,0.0003,0.1831
0.5655,0.3577,0.0001,0.0767
0.5692,0.3038,0.0002,0.1268
0.6553,0.2754,0.0002,0.0691
0.5442,0.3015,0.0,0.1543
0.6528,0.2603,0.0005,0.0864
0.6302,0.3685,0.0005,0.0008
0.5341,0.2166,0.1608,0.0885
0.4983,0.3555,0.0,0.1462
0.6139,0.3166,0.0002,0.0693
0.5146,0.4424,0.0,0.043
0.566,0.358,0.0002,0.0758
0.4972,0.346,0.0,0.1568
0.5691,0.3655,0.0004,0.065
0.5937,0.2482,0.001,0.1571
0.7058,0.2041,0.0,0.0901
0.5481,0.4419,0.0001,0.0099
0.5571,0.2457,0.0,0.1972
0.5389,0.2242,0.0649,0.172
0.5772,0.3428,0.0,0.08
0.6398,0.0477,0.1107,0.2018
0.461,0.3255,0.141,0.0725
0.5968,0.2791,0.0001,0.124
0.6214,0.3473,0.0001,0.0312
0.5237,0.268,0.0,0.2083
0.5895,0.2511,0.0003,0.1591
0.6084,0.3171,0.0004,0.0741
0.5749,0.3211,0.0,0.104
0.6366,0.3497,0.0,0.0137
0.5214,0.3239,0.0001,0.1546
0.6703,0.2215,0.0001,0.1081
0.6897,0.1407,0.0003,0.1693
0.6423,0.1729,0.0001,0.1847
0.5382,0.2644,0.0,0.1974
0.5916,0.2853,0.0008,0.1223
0.5421,0.1832,0.0668,0.2079
0.5492,0.2618,0.0002,0.1888
0.6036,0.2331,0.0002,0.1631
0.6622,0.2265,0.0002,0.1111
0.5811,0.3199,0.0007,0.0983
0.6172,0.244,0.0001,0.1387
