0,1,2,3
0.2197,0.3589,0.032,0.3894
0.2395,0.0017,0.4306,0.3282
0.404,0.3041,0.1622,0.1297
0.3209,0.0014,0.4997,0.178
0.0683,0.0008,0.5454,0.3855
0.6984,0.0003,0.2795,0.0218
0.4853,0.0001,0.4033,0.1113
0.2713,0.0013,0.6724,0.055
0.3178,0.0006,0.6653,0.0163
0.3707,0.0008,0.5813,0.0472
0.3143,0.0019,0.3016,0.3822
0.5401,0.0001,0.3213,0.1385
0.366,0.0007,0.407,0.2263
0.4811,0.0008,0.4219,0.0962
0.3602,0.0019,0.3708,0.2671
0.2145,0.0,0.404,0.3815
0.4784,0.0001,0.1994,0.3221
0.4472,0.2487,0.2088,0.0953
0.1434,0.3262,0.1024,0.428
0.4823,0.0012,0.2479,0.2686
0.3748,0.0,0.4076,0.2176
0.4138,0.1455,0.4407,0.0
0.3823,0.0008,0.4896,0.1273
0.4104,0.0,0.1951,0.3945
0.3512,0.0011,0.3476,0.3001
0.4557,0.0011,0.4921,0.0511
0.4721,0.001,0.1084,0.4185
0.6139,0.0007,0.2866,0.0988
0.1339,0.002,0.4865,0.3776
0.3739,0.0027,0.4257,0.1977
0.2905,0.0012,0.2342,0.4741
0.2942,0.0013,0.5394,0.1651
0.1444,0.0017,0.5231,0.3308
0.5224,0.0002,0.4536,0.0238
0.2627,0.0003,0.3477,0.3893
0.1875,0.0015,0.5642,0.2468
0.3414,0.0019,0.4355,0.2212
0.2669,0.0013,0.6697,0.0621
0.5866,0.0001,0.2905,0.1228
0.271,0.0,0.3439,0.3851
0.56,0.0,0.1251,0.3149
0.356,0.0007,0.6045,0.0388
0.4208,0.0013,0.2016,0.3763
0.4341,0.0002,0.3455,0.2202
0.0539,0.0014,0.5339,0.4108
0.5894,0.0008,0.3114,0.0984
0.4715,0.0013,0.5272,0.0
0.3428,0.0001,0.2492,0.4079
0.4552,0.0007,0.1321,0.412
0.1538,0.0003,0.6244,0.2215
0.5203,0.0,0.4638,0.0159
0.3494,0.0004,0.477,0.1732
0.2855,0.001,0.4978,0.2157
0.1504,0.0001,0.4809,0.3686
0.4808,0.0033,0.4582,0.0577
0.3286,0.0001,0.5645,0.1068
0.3289,0.1881,0.1564,0.3266
0.4803,0.0001,0.2108,0.3088
0.4256,0.001,0.5005,0.0729
0.4836,0.0007,0.3295,0.1862
0.2556,0.0005,0.5006,0.2433
0.1654,0.2963,0.0712,0.4671
0.3265,0.0005,0.3669,0.3061
0.3814,0.0002,0.5304,0.088
0.345,0.0001,0.3077,0.3472
0.4725,0.0012,0.4742,0.0521
0.2415,0.0,0.3991,0.3594
0.5157,0.0005,0.4838,0.0
0.4655,0.0,0.4842,0.0503
0.3482,0.0003,0.5988,0.0527
0.5717,0.0,0.3536,0.0747
0.1514,0.0015,0.5987,0.2484
0.1821,0.0019,0.4537,0.3623
0.2568,0.001,0.3546,0.3876
0.0164,0.0005,0.4671,0.516
0.2695,0.1433,0.5432,0.044
0.5188,0.0,0.4428,0.0384
0.2784,0.0,0.3998,0.3218
0.049,0.0011,0.6493,0.3006
0.4443,0.0001,0.2783,0.2773
0.3467,0.0007,0.1829,0.4697
0.1672,0.0013,0.3242,0.5073
0.5467,0.0002,0.3896,0.0635
0.5943,0.0,0.4041,0.0016
0.2858,0.0,0.2789,0.4353
0.124,0.3723,0.1361,0.3676
0.4312,0.0005,0.1338,0.4345
0.5103,0.0001,0.1595,0.3301
0.322,0.0004,0.3032,0.3744
0.5301,0.0007,0.3852,0.084
0.5233,0.002,0.0911,0.3836
0.1114,0.0014,0.5771,0.3101
0.3423,0.0002,0.5072,0.1503
0.5882,0.0011,0.2577,0.153
0.1226,0.2706,0.549,0.0578
0.4961,0.0003,0.2958,0.2078
0.4358,0.0019,0.5614,0.0009
0.2351,0.0023,0.5995,0.1631
0.2549,0.0002,0.5242,0.2207
0.292,0.002,0.2961,0.4099
