0,1,2,3
0.6351,0.1412,0.058,0.1657
0.5911,0.069,0.1095,0.2304
0.6098,0.1679,0.1413,0.081
0.6375,0.2946,0.0234,0.0445
0.6342,0.0066,0.1838,0.1754
0.5638,0.3756,0.0197,0.0409
0.7031,0.0422,0.192,0.0627
0.3389,0.0951,0.4978,0.0682
0.672,0.1096,0.0369,0.1815
0.4479,0.1638,0.2766,0.1117
0.5991,0.0397,0.1627,0.1985
0.599,0.0585,0.0809,0.2616
0.6432,0.1752,0.0389,0.1427
0.6241,0.1513,0.1618,0.0628
0.6096,0.1191,0.0687,0.2026
0.5815,0.2152,0.1308,0.0725
0.6582,0.0351,0.1409,0.1658
0.6163,0.1902,0.1521,0.0414
0.4813,0.227,0.0898,0.2019
0.6471,0.0486,0.1773,0.127
0.6585,0.1079,0.0034,0.2302
0.614,0.0577,0.1006,0.2277
0.6406,0.0686,0.0934,0.1974
0.605,0.1111,0.0018,0.2821
0.5819,0.1889,0.0679,0.1613
0.6119,0.2463,0.021,0.1208
0.5904,0.2062,0.1154,0.088
0.7023,0.1391,0.0151,0.1435
0.6149,0.3612,0.013,0.0109
0.5816,0.0507,0.1229,0.2448
0.5397,0.246,0.1031,0.1112
0.5576,0.1358,0.1268,0.1798
0.5486,0.4491,0.0012,0.0011
0.5888,0.1738,0.0757,0.1617
0.6483,0.0889,0.1455,0.1173
0.6568,0.1482,0.0044,0.1906
0.5948,0.3002,0.1016,0.0034
0.6434,0.0689,0.1099,0.1778
0.5271,0.2936,0.0056,0.1737
0.5673,0.1776,0.1711,0.084
0.5716,0.2037,0.0234,0.2013
0.6754,0.0487,0.1217,0.1542
0.7053,0.1627,0.0928,0.0392
0.6387,0.2835,0.0008,0.077
0.6006,0.0526,0.0103,0.3365
0.6093,0.0438,0.1957,0.1512
0.6458,0.1854,0.0,0.1688
0.5967,0.2376,0.1589,0.0068
0.6759,0.3024,0.0016,0.0201
0.6255,0.1137,0.2179,0.0429
0.5911,0.1799,0.1015,0.1275
0.6492,0.2321,0.0011,0.1176
0.5254,0.0172,0.1355,0.3219
0.6517,0.2282,0.1183,0.0018
0.5093,0.1313,0.1064,0.253
0.5145,0.0073,0.1646,0.3136
0.5073,0.3814,0.0898,0.0215
0.5753,0.1712,0.0428,0.2107
0.6145,0.1361,0.1516,0.0978
0.5955,0.2239,0.1351,0.0455
0.6322,0.0282,0.0601,0.2795
0.5718,0.2281,0.1132,0.0869
0.5907,0.2105,0.1059,0.0929
0.6641,0.3005,0.0004,0.035
0.5708,0.3117,0.0388,0.0787
0.6809,0.0084,0.2126,0.0981
0.5776,0.2681,0.1189,0.0354
0.6171,0.143,0.1373,0.1026
0.5754,0.2514,0.121,0.0522
0.6285,0.2583,0.0005,0.1127
0.6039,0.3584,0.0165,0.0212
0.6781,0.3003,0.0001,0.0215
0.6532,0.0379,0.1709,0.138
0.6164,0.0141,0.2096,0.1599
0.5414,0.0838,0.0997,0.2751
0.5848,0.1531,0.155,0.1071
0.5799,0.2532,0.0585,0.1084
0.6389,0.0693,0.1044,0.1874
0.5916,0.0637,0.2106,0.1341
0.512,0.2334,0.0648,0.1898
0.5998,0.1576,0.0486,0.194
0.6815,0.0284,0.1403,0.1498
0.6372,0.2066,0.1373,0.0189
0.6069,0.0134,0.1488,0.2309
0.6626,0.2204,0.03,0.087
0.5993,0.0596,0.0464,0.2947
0.5193,0.0741,0.2563,0.1503
0.605,0.0067,0.0973,0.291
0.6411,0.0201,0.1488,0.19
0.5876,0.0354,0.0344,0.3426
0.548,0.1346,0.0,0.3174
0.5524,0.075,0.1061,0.2665
0.5652,0.252,0.1293,0.0535
0.5995,0.0613,0.1932,0.146
0.5698,0.2448,0.0053,0.1801
0.6326,0.0654,0.1098,0.1922
0.5789,0.2258,0.001,0.1943
0.6318,0.0576,0.0406,0.27
0.5867,0.0686,0.1706,0.1741
0.4622,0.2487,0.2085,0.0806
