0,1,2,3
0.7795,0.0,0.0958,0.1247
0.7054,0.0984,0.0,0.1962
0.6741,0.1308,0.0854,0.1097
0.8312,0.0,0.1238,0.045
0.6772,0.0,0.1861,0.1367
0.7207,0.0,0.2572,0.0221
0.8446,0.0,0.0,0.1554
0.6108,0.0,0.3892,0.0
0.7052,0.0,0.2653,0.0295
0.6969,0.0,0.0975,0.2056
0.6561,0.0,0.2278,0.1161
0.6488,0.0,0.3144,0.0368
0.6284,0.1354,0.2023,0.0339
0.8263,0.0,0.0644,0.1093
0.6941,0.0,0.3059,0.0
0.6689,0.0,0.133,0.1981
0.6473,0.0,0.2032,0.1495
0.7446,0.0,0.2554,0.0
0.7253,0.0,0.0623,0.2124
0.7021,0.0,0.1853,0.1126
0.7927,0.0,0.1441,0.0632
0.8157,0.0,0.1324,0.0519
0.7842,0.0,0.2158,0.0
0.6929,0.0,0.2325,0.0746
0.727,0.0,0.0926,0.1804
0.7448,0.0,0.1303,0.1249
0.8073,0.0,0.0,0.1927
0.8349,0.0,0.0,0.1651
0.5851,0.0,0.2128,0.2021
0.6279,0.0,0.222,0.1501
0.6814,0.0,0.283,0.0356
0.6978,0.0,0.1638,0.1384
0.706,0.0,0.1826,0.1114
0.7132,0.0,0.1134,0.1734
0.7439,0.1299,0.029,0.0972
0.6615,0.0,0.2272,0.1113
0.7412,0.0,0.1393,0.1195
0.7122,0.0,0.0868,0.201
0.6759,0.0,0.2161,0.108
0.5685,0.0,0.3825,0.049
0.7446,0.0,0.196,0.0594
0.6219,0.0,0.2535,0.1246
0.682,0.0,0.2346,0.0834
0.6925,0.0,0.2308,0.0767
0.8128,0.0,0.022,0.1652
0.6751,0.0,0.1959,0.129
0.8162,0.0,0.0,0.1838
0.6384,0.0,0.2245,0.1371
0.7552,0.0,0.1099,0.1349
0.7013,0.0674,0.2313,0.0
0.8221,0.0,0.0,0.1779
0.7946,0.0,0.2054,0.0
0.6311,0.1192,0.159,0.0907
0.7742,0.0,0.0796,0.1462
0.7723,0.0,0.2277,0.0
0.655,0.0,0.3043,0.0407
0.819,0.0,0.0753,0.1057
0.6359,0.0,0.207,0.1571
0.7546,0.0,0.2454,0.0
0.6434,0.0,0.152,0.2046
0.8113,0.0,0.1643,0.0244
0.8726,0.0,0.0544,0.073
0.6361,0.1408,0.1224,0.1007
0.678,0.1765,0.0,0.1455
0.7239,0.0,0.1908,0.0853
0.6283,0.0,0.3067,0.065
0.6534,0.0,0.2705,0.0761
0.7381,0.0,0.2619,0.0
0.855,0.0,0.0604,0.0846
0.8308,0.0,0.0,0.1692
0.8455,0.0,0.0,0.1545
0.7744,0.0,0.0229,0.2027
0.6806,0.1799,0.1395,0.0
0.7319,0.0,0.1398,0.1283
0.7803,0.0,0.1613,0.0584
0.5826,0.0,0.2173,0.2001
0.6733,0.0,0.2753,0.0514
0.6929,0.0,0.2043,0.1028
0.7147,0.0,0.0973,0.188
0.809,0.0,0.0525,0.1385
0.6732,0.0,0.1228,0.204
0.7399,0.0,0.2601,0.0
0.7709,0.0,0.0611,0.168
0.6652,0.0,0.316,0.0188
0.8081,0.0,0.0952,0.0967
0.6793,0.044,0.1535,0.1232
0.7357,0.0,0.177,0.0873
0.7701,0.0,0.0,0.2299
0.6896,0.0,0.3104,0.0
0.846,0.0,0.143,0.011
0.6625,0.0,0.3375,0.0
0.666,0.0,0.3262,0.0078
0.7763,0.0,0.1744,0.0493
0.6149,0.0,0.36,0.0251
0.6733,0.0,0.2154,0.1113
0.6525,0.0,0.1456,0.2019
0.8178,0.0,0.0,0.1822
0.6674,0.0,0.2641,0.0685
0.7605,0.0,0.2395,0.0
0.6537,0.0,0.3426,0.0037
