0,1,2,3
0.501,0.0853,0.0036,0.4101
0.3759,0.2236,0.0031,0.3974
0.6379,0.0005,0.0017,0.3599
0.4367,0.3052,0.0008,0.2573
0.5927,0.034,0.0,0.3733
0.052,0.2618,0.5202,0.166
0.4159,0.2657,0.0012,0.3172
0.6262,0.0609,0.0011,0.3118
0.5409,0.1935,0.0002,0.2654
0.5041,0.1636,0.0053,0.327
0.1946,0.0355,0.3812,0.3887
0.5862,0.0691,0.0,0.3447
0.0898,0.3903,0.3989,0.121
0.611,0.2698,0.007,0.1122
0.4334,0.313,0.0035,0.2501
0.4993,0.1791,0.0005,0.3211
0.3872,0.3872,0.0011,0.2245
0.4426,0.2505,0.0013,0.3056
0.414,0.3457,0.0,0.2403
0.6806,0.0386,0.0015,0.2793
0.6169,0.2133,0.0061,0.1637
0.5775,0.1407,0.0004,0.2814
0.5132,0.1362,0.003,0.3476
0.4244,0.2225,0.0013,0.3518
0.4699,0.1345,0.0021,0.3935
0.5487,0.1237,0.0,0.3276
0.3214,0.3654,0.0009,0.3123
0.5382,0.1112,0.0054,0.3452
0.5032,0.0447,0.0007,0.4514
0.5678,0.0857,0.0007,0.3458
0.5321,0.1081,0.0025,0.3573
0.4989,0.0931,0.001,0.407
0.015,0.1566,0.4312,0.3972
0.4619,0.2866,0.0028,0.2487
0.3729,0.3689,0.0,0.2582
0.5164,0.0834,0.005,0.3952
0.5344,0.0957,0.0021,0.3678
0.4375,0.3968,0.0006,0.1651
0.4177,0.3683,0.0776,0.1364
0.4096,0.4226,0.0012,0.1666
0.3862,0.3391,0.0021,0.2726
0.3949,0.3439,0.0017,0.2595
0.3036,0.013,0.3879,0.2955
0.334,0.4165,0.0069,0.2426
0.0228,0.1453,0.689,0.1429
0.4353,0.1616,0.0022,0.4009
0.5316,0.1565,0.0016,0.3103
0.6907,0.0326,0.001,0.2757
0.3566,0.3918,0.0004,0.2512
0.6244,0.0802,0.0,0.2954
0.408,0.3813,0.0,0.2107
0.5231,0.0518,0.001,0.4241
0.4484,0.2938,0.004,0.2538
0.5917,0.0837,0.0028,0.3218
0.5369,0.1871,0.0005,0.2755
0.431,0.1625,0.0,0.4065
0.5131,0.1094,0.0003,0.3772
0.564,0.2247,0.0029,0.2084
0.3887,0.3706,0.0006,0.2401
0.2915,0.3824,0.0871,0.239
0.4429,0.354,0.0002,0.2029
0.4456,0.2985,0.0006,0.2553
0.399,0.3318,0.0071,0.2621
0.4815,0.034,0.0038,0.4807
0.686,0.0267,0.0002,0.2871
0.5034,0.2052,0.0035,0.2879
0.46,0.0729,0.0013,0.4658
0.484,0.2011,0.0002,0.3147
0.4456,0.4405,0.0001,0.1138
0.4335,0.2247,0.0001,0.3417
0.4056,0.2237,0.0012,0.3695
0.5482,0.2785,0.0051,0.1682
0.584,0.0677,0.0,0.3483
0.4251,0.3541,0.0005,0.2203
0.5957,0.0425,0.0002,0.3616
0.0578,0.3851,0.424,0.1331
0.5782,0.0002,0.0022,0.4194
0.4946,0.0233,0.001,0.4811
0.4778,0.3336,0.0019,0.1867
0.5304,0.1558,0.0018,0.312
0.4608,0.3029,0.0022,0.2341
0.5324,0.1721,0.001,0.2945
0.5038,0.0326,0.0034,0.4602
0.5779,0.0695,0.005,0.3476
0.6268,0.1027,0.001,0.2695
0.5936,0.0497,0.0017,0.355
0.5848,0.0497,0.0041,0.3614
0.4837,0.2651,0.0008,0.2504
0.6933,0.049,0.0012,0.2565
0.386,0.2677,0.0009,0.3454
0.3695,0.3792,0.0014,0.2499
0.499,0.0368,0.0012,0.463
0.5954,0.143,0.0005,0.2611
0.4085,0.4206,0.0001,0.1708
0.6422,0.0002,0.0015,0.3561
0.6249,0.0345,0.0015,0.3391
0.5136,0.234,0.001,0.2514
0.5042,0.1792,0.0034,0.3132
0.6493,0.0014,0.0025,0.3468
0.3823,0.2092,0.0032,0.4053
