0,1,2,3
0.7936,0.0,0.0823,0.1241
0.7032,0.0406,0.0546,0.2016
0.7007,0.0531,0.1218,0.1244
0.826,0.0,0.1262,0.0478
0.6665,0.0,0.1934,0.1401
0.7394,0.0,0.2379,0.0227
0.847,0.0,0.0,0.153
0.6113,0.0,0.3887,0.0
0.7194,0.0,0.2405,0.0401
0.6758,0.0,0.1292,0.195
0.6599,0.0,0.221,0.1191
0.6497,0.0,0.3151,0.0352
0.6444,0.0532,0.241,0.0614
0.8438,0.0,0.0478,0.1084
0.7002,0.0,0.2998,0.0
0.6605,0.0,0.1356,0.2039
0.652,0.0,0.2031,0.1449
0.7567,0.0,0.2433,0.0
0.7279,0.0,0.0581,0.214
0.6888,0.0,0.2035,0.1077
0.8003,0.0,0.1385,0.0612
0.8167,0.0,0.132,0.0513
0.8085,0.0,0.1915,0.0
0.6959,0.0,0.2293,0.0748
0.7326,0.0,0.0793,0.1881
0.7539,0.0,0.1221,0.124
0.8151,0.0,0.0,0.1849
0.8213,0.0,0.0,0.1787
0.5997,0.0,0.1944,0.2059
0.6494,0.0,0.2015,0.1491
0.6882,0.0,0.2872,0.0246
0.6933,0.0,0.1774,0.1293
0.7122,0.0,0.1786,0.1092
0.6991,0.0,0.1252,0.1757
0.7818,0.0546,0.0372,0.1264
0.6587,0.0,0.2282,0.1131
0.7477,0.0,0.1348,0.1175
0.7212,0.0,0.0769,0.2019
0.6636,0.0,0.216,0.1204
0.5686,0.0,0.385,0.0464
0.7575,0.0,0.1871,0.0554
0.6311,0.0,0.255,0.1139
0.6968,0.0,0.2277,0.0755
0.6877,0.0,0.2528,0.0595
0.8175,0.0,0.0205,0.162
0.6751,0.0,0.2044,0.1205
0.8226,0.0,0.0,0.1774
0.6391,0.0,0.2304,0.1305
0.7508,0.0,0.1249,0.1243
0.7174,0.0351,0.2475,0.0
0.8351,0.0,0.0,0.1649
0.7713,0.0,0.2287,0.0
0.6532,0.0498,0.1954,0.1016
0.7589,0.0,0.0848,0.1563
0.7781,0.0,0.2219,0.0
0.6487,0.0,0.2877,0.0636
0.8172,0.0,0.0839,0.0989
0.6267,0.0,0.2178,0.1555
0.7429,0.0,0.257,0.0001
0.6609,0.0,0.1485,0.1906
0.8211,0.0,0.1503,0.0286
0.8893,0.0,0.0436,0.0671
0.6521,0.0604,0.1545,0.133
0.7344,0.0873,0.0,0.1783
0.7275,0.0,0.186,0.0865
0.6345,0.0,0.3086,0.0569
0.664,0.0,0.2633,0.0727
0.7317,0.0,0.2683,0.0
0.8629,0.0,0.0548,0.0823
0.8359,0.0,0.0,0.1641
0.8378,0.0,0.0,0.1622
0.7743,0.0,0.0385,0.1872
0.7178,0.0801,0.2021,0.0
0.7201,0.0,0.1461,0.1338
0.7751,0.0,0.1591,0.0658
0.5941,0.0,0.2163,0.1896
0.6614,0.0,0.2872,0.0514
0.6919,0.0,0.1953,0.1128
0.7149,0.0,0.0951,0.19
0.8238,0.0,0.0448,0.1314
0.674,0.0,0.1264,0.1996
0.7612,0.0,0.2388,0.0
0.7678,0.0,0.0666,0.1656
0.6829,0.0001,0.291,0.026
0.8184,0.0,0.0754,0.1062
0.6856,0.0264,0.1605,0.1275
0.7441,0.0,0.1738,0.0821
0.7796,0.0,0.0,0.2204
0.7091,0.0,0.2909,0.0
0.8296,0.0,0.1573,0.0131
0.6757,0.0,0.3243,0.0
0.6749,0.0,0.3095,0.0156
0.7737,0.0,0.1802,0.0461
0.6275,0.0,0.349,0.0235
0.6714,0.0,0.2276,0.101
0.6574,0.0,0.1382,0.2044
0.8172,0.0,0.0,0.1828
0.6699,0.0,0.2566,0.0735
0.7598,0.0,0.2402,0.0
0.6698,0.0,0.33,0.0002
