0,1,2,3
0.5556,0.1823,0.0009,0.2612
0.4811,0.3043,0.0009,0.2137
0.5819,0.1196,0.0001,0.2984
0.4121,0.4075,0.002,0.1784
0.4717,0.3965,0.0017,0.1301
0.6612,0.1373,0.0004,0.2011
0.5766,0.082,0.001,0.3404
0.616,0.1401,0.0013,0.2426
0.6402,0.0203,0.0002,0.3393
0.5376,0.252,0.0002,0.2102
0.507,0.2889,0.0021,0.202
0.5712,0.1429,0.0005,0.2854
0.5468,0.1372,0.0004,0.3156
0.5945,0.1651,0.0001,0.2403
0.6479,0.2536,0.0001,0.0984
0.4852,0.2874,0.0016,0.2258
0.5209,0.2643,0.0038,0.211
0.7188,0.1809,0.0012,0.0991
0.5916,0.2983,0.0002,0.1099
0.5398,0.3463,0.0011,0.1128
0.6359,0.1903,0.0014,0.1724
0.6097,0.0275,0.0007,0.3621
0.4844,0.3244,0.001,0.1902
0.3116,0.2783,0.2391,0.171
0.6006,0.1341,0.0025,0.2628
0.5285,0.1838,0.0793,0.2084
0.5654,0.294,0.0002,0.1404
0.6154,0.0759,0.0008,0.3079
0.443,0.2545,0.0004,0.3021
0.5969,0.2578,0.0012,0.1441
0.5878,0.2391,0.0003,0.1728
0.3017,0.3423,0.2825,0.0735
0.5567,0.163,0.0018,0.2785
0.6288,0.0571,0.0001,0.314
0.5462,0.0981,0.0029,0.3528
0.4466,0.3763,0.0,0.1771
0.7037,0.0163,0.0011,0.2789
0.6113,0.2022,0.0011,0.1854
0.7183,0.0523,0.0025,0.2269
0.4742,0.1314,0.0019,0.3925
0.6291,0.1422,0.0041,0.2246
0.4872,0.2797,0.0001,0.233
0.503,0.4048,0.0006,0.0916
0.5243,0.3143,0.0001,0.1613
0.4021,0.1678,0.149,0.2811
0.6154,0.0681,0.0,0.3165
0.5906,0.1083,0.0025,0.2986
0.5146,0.2745,0.0002,0.2107
0.5191,0.3114,0.0025,0.167
0.4617,0.3212,0.0028,0.2143
0.6529,0.0627,0.0012,0.2832
0.4745,0.2859,0.0025,0.2371
0.6115,0.0762,0.0015,0.3108
0.6356,0.1958,0.0002,0.1684
0.71,0.0364,0.0015,0.2521
0.5236,0.3124,0.001,0.163
0.5692,0.1647,0.0012,0.2649
0.706,0.1667,0.0,0.1273
0.5888,0.1598,0.0,0.2514
0.4879,0.2445,0.0029,0.2647
0.562,0.2564,0.002,0.1796
0.5849,0.3027,0.0006,0.1118
0.6719,0.1863,0.0,0.1418
0.62,0.1623,0.0,0.2177
0.355,0.3928,0.0019,0.2503
0.4831,0.3081,0.0004,0.2084
0.4942,0.2148,0.0003,0.2907
0.4843,0.1519,0.0003,0.3635
0.5569,0.1627,0.0,0.2804
0.6956,0.0986,0.0023,0.2035
0.2446,0.2296,0.3266,0.1992
0.6073,0.0323,0.0023,0.3581
0.5487,0.3564,0.0012,0.0937
0.1988,0.2134,0.4244,0.1634
0.6173,0.0955,0.0001,0.2871
0.4866,0.432,0.0004,0.081
0.0123,0.1415,0.603,0.2432
0.6875,0.0599,0.0015,0.2511
0.4578,0.401,0.0027,0.1385
0.6571,0.1632,0.0028,0.1769
0.6291,0.1381,0.0014,0.2314
0.4228,0.3394,0.0016,0.2362
0.2958,0.2407,0.2217,0.2418
0.4819,0.2616,0.1249,0.1316
0.7065,0.0355,0.0034,0.2546
0.5169,0.1631,0.0009,0.3191
0.4469,0.35,0.0,0.2031
0.5723,0.2595,0.0012,0.167
0.4331,0.1035,0.1818,0.2816
0.4886,0.3749,0.0005,0.136
0.511,0.4063,0.0025,0.0802
0.5826,0.185,0.0033,0.2291
0.5128,0.3819,0.0039,0.1014
0.5114,0.2855,0.0003,0.2028
0.6015,0.134,0.0006,0.2639
0.5875,0.2789,0.0022,0.1314
0.6863,0.0771,0.0,0.2366
0.7482,0.0683,0.0008,0.1827
0.6657,0.0134,0.0012,0.3197
0.5772,0.2229,0.0011,0.1988
