0,1,2,3
0.5736,0.0071,0.4193,0.0
0.606,0.2213,0.1724,0.0003
0.6182,0.2533,0.1284,0.0001
0.6977,0.0041,0.2979,0.0003
0.5717,0.2198,0.2083,0.0002
0.5505,0.317,0.0041,0.1284
0.5228,0.304,0.1727,0.0005
0.5563,0.3656,0.0776,0.0005
0.5282,0.3511,0.1204,0.0003
0.6127,0.0517,0.3347,0.0009
0.5365,0.1063,0.356,0.0012
0.559,0.2269,0.2139,0.0002
0.5877,0.2503,0.1609,0.0011
0.5898,0.1733,0.2363,0.0006
0.5411,0.1135,0.3453,0.0001
0.5485,0.2825,0.1686,0.0004
0.5478,0.1694,0.2824,0.0004
0.562,0.4,0.0372,0.0008
0.5765,0.1825,0.2405,0.0005
0.569,0.3608,0.0697,0.0005
0.5175,0.3963,0.0862,0.0
0.5494,0.0359,0.4146,0.0001
0.7102,0.2894,0.0004,0.0
0.618,0.202,0.18,0.0
0.6898,0.3088,0.0012,0.0002
0.5185,0.3602,0.1213,0.0
0.579,0.2574,0.1635,0.0001
0.6103,0.2818,0.1079,0.0
0.5083,0.2553,0.2363,0.0001
0.4893,0.1778,0.2999,0.033
0.5329,0.1126,0.3541,0.0004
0.5921,0.1703,0.1562,0.0814
0.5524,0.2386,0.2078,0.0012
0.5987,0.2883,0.1128,0.0002
0.5345,0.0906,0.3748,0.0001
0.5822,0.3255,0.0923,0.0
0.5879,0.34,0.0719,0.0002
0.5438,0.0877,0.3678,0.0007
0.6455,0.0936,0.2609,0.0
0.5757,0.3049,0.1193,0.0001
0.5458,0.0938,0.3598,0.0006
0.6147,0.1713,0.2133,0.0007
0.5148,0.2837,0.1332,0.0683
0.6045,0.0318,0.3637,0.0
0.5731,0.3618,0.0023,0.0628
0.5681,0.194,0.2378,0.0001
0.5464,0.0095,0.4439,0.0002
0.6072,0.3751,0.0176,0.0001
0.715,0.221,0.0633,0.0007
0.6303,0.1408,0.2272,0.0017
0.5901,0.0362,0.3734,0.0003
0.6339,0.1619,0.2042,0.0
0.6416,0.0779,0.2798,0.0007
0.6001,0.0499,0.3139,0.0361
0.6366,0.2114,0.1512,0.0008
0.6684,0.1258,0.2056,0.0002
0.6228,0.2832,0.0938,0.0002
0.5927,0.0495,0.3578,0.0
0.633,0.2156,0.151,0.0004
0.6295,0.1112,0.259,0.0003
0.633,0.0898,0.2772,0.0
0.5681,0.106,0.2615,0.0644
0.617,0.2608,0.1222,0.0
0.5803,0.186,0.2336,0.0001
0.6344,0.3626,0.003,0.0
0.5917,0.0856,0.3224,0.0003
0.6565,0.067,0.2765,0.0
0.6195,0.0041,0.3763,0.0001
0.5436,0.2734,0.0653,0.1177
0.653,0.0963,0.2506,0.0001
0.5255,0.1476,0.3269,0.0
0.6573,0.2402,0.1025,0.0
0.662,0.0369,0.3003,0.0008
0.5885,0.0083,0.403,0.0002
0.6566,0.1363,0.2069,0.0002
0.6272,0.2771,0.0957,0.0
0.5746,0.3462,0.0791,0.0001
0.6636,0.2138,0.1222,0.0004
0.7036,0.1859,0.1096,0.0009
0.5508,0.2077,0.2413,0.0002
0.6046,0.2695,0.1259,0.0
0.6077,0.3708,0.0002,0.0213
0.6182,0.1207,0.261,0.0001
0.6383,0.1012,0.2601,0.0004
0.4991,0.0923,0.4074,0.0012
0.5992,0.241,0.1597,0.0001
0.5548,0.3112,0.134,0.0
0.5821,0.2638,0.1538,0.0003
0.5949,0.1138,0.2913,0.0
0.5382,0.2395,0.2219,0.0004
0.6881,0.2519,0.06,0.0
0.5801,0.3573,0.061,0.0016
0.4823,0.3635,0.1542,0.0
0.5499,0.2386,0.2093,0.0022
0.5624,0.1415,0.2958,0.0003
0.5703,0.3249,0.1043,0.0005
0.556,0.1206,0.3222,0.0012
0.6783,0.1182,0.2032,0.0003
0.718,0.1089,0.1721,0.001
0.5916,0.2015,0.1445,0.0624
