0,1,2,3
0.5841,0.0002,0.3019,0.1138
0.5802,0.0007,0.2435,0.1756
0.5821,0.0002,0.3493,0.0684
0.5518,0.0005,0.2061,0.2416
0.5991,0.0004,0.1634,0.2371
0.6521,0.0,0.2671,0.0808
0.5404,0.0,0.4114,0.0482
0.6136,0.0002,0.3013,0.0849
0.5768,0.0003,0.4084,0.0145
0.5878,0.0002,0.2588,0.1532
0.5846,0.0002,0.2438,0.1714
0.569,0.0005,0.3438,0.0867
0.5465,0.0001,0.3792,0.0742
0.5931,0.0002,0.3053,0.1014
0.6911,0.0002,0.159,0.1497
0.5602,0.0,0.2674,0.1724
0.5791,0.0004,0.2671,0.1534
0.7146,0.0002,0.1754,0.1098
0.6466,0.0007,0.1651,0.1876
0.6436,0.0003,0.153,0.2031
0.6469,0.0001,0.2399,0.1131
0.5685,0.0003,0.4192,0.012
0.5792,0.0004,0.226,0.1944
0.5553,0.0797,0.1911,0.1739
0.6013,0.0001,0.3143,0.0843
0.6005,0.03,0.2552,0.1143
0.6259,0.001,0.1959,0.1772
0.5722,0.001,0.3745,0.0523
0.5182,0.0006,0.3163,0.1649
0.6354,0.0003,0.2045,0.1598
0.609,0.0003,0.2288,0.1619
0.6091,0.1065,0.0829,0.2015
0.555,0.0005,0.3411,0.1034
0.5794,0.0004,0.383,0.0372
0.5325,0.0001,0.4035,0.0639
0.5729,0.0001,0.1883,0.2387
0.6166,0.0001,0.3706,0.0127
0.6277,0.0031,0.2453,0.1239
0.6557,0.0006,0.3148,0.0289
0.478,0.0,0.4374,0.0846
0.6176,0.0002,0.2974,0.0848
0.5575,0.0,0.269,0.1735
0.6182,0.0011,0.1414,0.2393
0.6036,0.0,0.1883,0.2081
0.5469,0.0574,0.305,0.0907
0.5766,0.0,0.3815,0.0419
0.5621,0.0002,0.3683,0.0694
0.5929,0.0,0.2452,0.1619
0.5987,0.0,0.2216,0.1797
0.5475,0.0,0.2704,0.1821
0.6082,0.0002,0.3529,0.0387
0.5626,0.0001,0.2693,0.168
0.574,0.0001,0.3763,0.0496
0.6364,0.0005,0.2388,0.1243
0.6394,0.0002,0.341,0.0194
0.5977,0.0009,0.2181,0.1833
0.5814,0.0001,0.3391,0.0794
0.6851,0.0009,0.2077,0.1063
0.5905,0.0007,0.3105,0.0983
0.5531,0.0001,0.2822,0.1646
0.6066,0.0,0.2373,0.1561
0.6518,0.0007,0.1532,0.1943
0.6728,0.001,0.2063,0.1199
0.6346,0.0002,0.2765,0.0887
0.499,0.0004,0.2754,0.2252
0.5633,0.0004,0.243,0.1933
0.5185,0.0,0.3463,0.1352
0.4961,0.0,0.4151,0.0888
0.5703,0.0,0.3205,0.1092
0.6571,0.0,0.288,0.0549
0.5513,0.1045,0.2118,0.1324
0.535,0.0001,0.4422,0.0227
0.646,0.0,0.1209,0.2331
0.5632,0.1419,0.17,0.1249
0.5952,0.0006,0.3459,0.0583
0.6111,0.0011,0.1235,0.2643
0.4837,0.2059,0.2332,0.0772
0.6071,0.0002,0.3409,0.0518
0.5882,0.001,0.1786,0.2322
0.6501,0.0004,0.2432,0.1063
0.6039,0.0003,0.2974,0.0984
0.5309,0.0008,0.2805,0.1878
0.514,0.0785,0.2641,0.1434
0.6121,0.0495,0.1748,0.1636
0.6335,0.0,0.3431,0.0234
0.5336,0.0006,0.3593,0.1065
0.5562,0.0012,0.2329,0.2097
0.61,0.0005,0.2257,0.1638
0.5511,0.0689,0.3184,0.0616
0.5907,0.0008,0.1817,0.2268
0.6218,0.0005,0.1366,0.2411
0.6034,0.0002,0.2908,0.1056
0.6314,0.0,0.1325,0.2361
0.5729,0.0006,0.2497,0.1768
0.5896,0.0007,0.3268,0.0829
0.6424,0.0,0.1813,0.1763
0.6355,0.0004,0.3251,0.039
0.6813,0.0001,0.2868,0.0318
0.5818,0.0015,0.4115,0.0052
0.6155,0.0005,0.253,0.131
