0,1,2,3
0.5994,0.0655,0.0012,0.3339
0.576,0.103,0.0007,0.3203
0.6074,0.0051,0.0007,0.3868
0.6533,0.1534,0.0011,0.1922
0.6051,0.182,0.0009,0.212
0.5894,0.0381,0.0011,0.3714
0.488,0.19,0.0,0.322
0.5032,0.044,0.0009,0.4519
0.609,0.136,0.0012,0.2538
0.5033,0.1531,0.0007,0.3429
0.5913,0.0072,0.0027,0.3988
0.6176,0.1991,0.0,0.1833
0.5716,0.0288,0.001,0.3986
0.6607,0.0604,0.0008,0.2781
0.6593,0.0689,0.1668,0.105
0.61,0.1124,0.0004,0.2772
0.5362,0.1373,0.0018,0.3247
0.61,0.0115,0.0,0.3785
0.5809,0.0893,0.0005,0.3293
0.6249,0.1335,0.0003,0.2413
0.5937,0.1337,0.0006,0.272
0.679,0.0254,0.0006,0.295
0.6333,0.1616,0.0003,0.2048
0.6323,0.1171,0.0009,0.2497
0.59,0.0958,0.0003,0.3139
0.6029,0.0967,0.0002,0.3002
0.4614,0.1427,0.3715,0.0244
0.5417,0.0192,0.2784,0.1607
0.5263,0.0554,0.0044,0.4139
0.5072,0.1873,0.0002,0.3053
0.5634,0.0555,0.0016,0.3795
0.6358,0.1119,0.0002,0.2521
0.6921,0.1743,0.0001,0.1335
0.5803,0.1105,0.0009,0.3083
0.6261,0.1339,0.0,0.24
0.5901,0.0825,0.0008,0.3266
0.6476,0.0948,0.0005,0.2571
0.6251,0.0481,0.0003,0.3265
0.628,0.0451,0.0016,0.3253
0.666,0.0686,0.001,0.2644
0.6968,0.0145,0.0021,0.2866
0.6055,0.1559,0.0002,0.2384
0.5227,0.0522,0.4014,0.0237
0.5011,0.0748,0.0938,0.3303
0.5295,0.1064,0.0011,0.363
0.5975,0.0381,0.005,0.3594
0.6398,0.0808,0.0012,0.2782
0.654,0.07,0.0015,0.2745
0.549,0.0001,0.0027,0.4482
0.5479,0.1854,0.0004,0.2663
0.5439,0.0198,0.0983,0.338
0.5488,0.1437,0.0004,0.3071
0.6089,0.0186,0.0,0.3725
0.6064,0.0649,0.0016,0.3271
0.5955,0.0775,0.0017,0.3253
0.5413,0.0233,0.0002,0.4352
0.597,0.0094,0.0004,0.3932
0.6024,0.1559,0.0011,0.2406
0.6252,0.0643,0.0007,0.3098
0.6499,0.0742,0.0007,0.2752
0.7002,0.1961,0.0009,0.1028
0.5149,0.061,0.409,0.0151
0.5792,0.1287,0.0009,0.2912
0.5512,0.0831,0.0,0.3657
0.6538,0.0864,0.0009,0.2589
0.5186,0.1516,0.1366,0.1932
0.679,0.0664,0.0006,0.254
0.5109,0.0848,0.0026,0.4017
0.6271,0.075,0.0007,0.2972
0.6253,0.1153,0.0008,0.2586
0.6264,0.0504,0.0008,0.3224
0.5973,0.1278,0.0002,0.2747
0.6744,0.1468,0.0002,0.1786
0.5554,0.1982,0.0004,0.246
0.6624,0.0846,0.0023,0.2507
0.7009,0.1517,0.0008,0.1466
0.6614,0.1495,0.0,0.1891
0.6964,0.139,0.0018,0.1628
0.5472,0.0876,0.0024,0.3628
0.6252,0.1982,0.0572,0.1194
0.6602,0.04,0.0019,0.2979
0.5511,0.0,0.0003,0.4486
0.5136,0.1054,0.0012,0.3798
0.6622,0.1648,0.0002,0.1728
0.5805,0.1139,0.0,0.3056
0.6005,0.228,0.0005,0.171
0.5895,0.028,0.0011,0.3814
0.5587,0.0264,0.0021,0.4128
0.6954,0.0624,0.001,0.2412
0.5639,0.2094,0.0,0.2267
0.5953,0.0717,0.0001,0.3329
0.61,0.032,0.0016,0.3564
0.5136,0.1565,0.0002,0.3297
0.6527,0.1627,0.0011,0.1835
0.5037,0.0549,0.0001,0.4413
0.5437,0.1175,0.0,0.3388
0.6,0.0658,0.001,0.3332
0.4948,0.1001,0.0012,0.4039
0.6168,0.0478,0.0001,0.3353
0.6602,0.2029,0.0004,0.1365
