0,1,2
0.61,0.31,0.08
0.56,0.35,0.09
0.58,0.21,0.21
0.58,0.29,0.13
0.65,0.34,0.01
0.58,0.29,0.13
0.56,0.27,0.17
0.65,0.23,0.12
0.58,0.42,0.0
0.61,0.31,0.08
0.62,0.27,0.11
0.59,0.26,0.15
0.56,0.27,0.17
0.62,0.3,0.08
0.69,0.12,0.19
0.61,0.3,0.09
0.55,0.28,0.17
0.66,0.17,0.17
0.57,0.36,0.07
0.59,0.29,0.12
0.54,0.33,0.13
0.58,0.28,0.14
0.62,0.26,0.12
0.64,0.23,0.13
0.6,0.28,0.12
0.69,0.13,0.18
0.55,0.28,0.17
0.63,0.26,0.11
0.56,0.34,0.1
0.63,0.22,0.15
0.61,0.34,0.05
0.63,0.33,0.04
0.63,0.21,0.16
0.62,0.24,0.14
0.61,0.23,0.16
0.65,0.15,0.2
0.61,0.25,0.14
0.5,0.44,0.06
0.61,0.2,0.19
0.6,0.33,0.07
0.64,0.3,0.06
0.61,0.32,0.07
0.58,0.37,0.05
0.66,0.27,0.07
0.56,0.31,0.13
0.59,0.41,-0.0
0.69,0.3,0.01
0.58,0.31,0.11
0.6,0.32,0.08
0.57,0.35,0.08
0.62,0.19,0.19
0.65,0.35,0.0
0.67,0.28,0.05
0.62,0.21,0.17
0.57,0.26,0.17
0.6,0.37,0.03
0.58,0.41,0.01
0.62,0.26,0.12
0.55,0.24,0.21
0.63,0.18,0.19
0.59,0.34,0.07
0.54,0.45,0.01
0.66,0.14,0.2
0.61,0.33,0.06
0.59,0.25,0.16
0.6,0.26,0.14
0.56,0.34,0.1
0.65,0.33,0.02
0.62,0.34,0.04
0.62,0.24,0.14
0.62,0.29,0.09
0.48,0.32,0.2
0.66,0.19,0.15
0.69,0.23,0.08
0.58,0.31,0.11
0.65,0.23,0.12
0.67,0.19,0.14
0.57,0.35,0.08
0.59,0.41,0.0
0.62,0.2,0.18
0.58,0.36,0.06
0.57,0.32,0.11
0.63,0.25,0.12
0.76,0.16,0.08
0.55,0.38,0.07
0.56,0.38,0.06
0.7,0.14,0.16
0.57,0.28,0.15
0.62,0.22,0.16
0.58,0.33,0.09
0.52,0.44,0.04
0.71,0.11,0.18
0.69,0.27,0.04
0.55,0.27,0.18
0.59,0.21,0.2
0.67,0.27,0.06
0.59,0.38,0.03
0.56,0.29,0.15
0.59,0.32,0.09
0.63,0.33,0.04
