0,1,2
0.6,0.21,0.19
0.65,0.33,0.02
0.61,0.38,0.01
0.56,0.25,0.19
0.64,0.2,0.16
0.62,0.35,0.03
0.57,0.34,0.09
0.54,0.3,0.16
0.67,0.22,0.11
0.64,0.19,0.17
0.5,0.32,0.18
0.61,0.25,0.14
0.6,0.2,0.2
0.54,0.4,0.06
0.59,0.35,0.06
0.53,0.34,0.13
0.61,0.23,0.16
0.68,0.32,-0.0
0.57,0.41,0.02
0.52,0.29,0.19
0.64,0.26,0.1
0.68,0.22,0.1
0.62,0.35,0.03
0.59,0.25,0.16
0.62,0.2,0.18
0.61,0.3,0.09
0.54,0.43,0.03
0.59,0.39,0.02
0.57,0.32,0.11
0.59,0.31,0.1
0.59,0.36,0.05
0.66,0.25,0.09
0.68,0.25,0.07
0.58,0.38,0.04
0.69,0.23,0.08
0.55,0.28,0.17
0.65,0.27,0.08
0.59,0.34,0.07
0.66,0.2,0.14
0.48,0.46,0.06
0.58,0.32,0.1
0.49,0.5,0.01
0.63,0.36,0.01
0.63,0.16,0.21
0.62,0.18,0.2
0.7,0.11,0.19
0.51,0.42,0.07
0.56,0.4,0.04
0.62,0.33,0.05
0.75,0.18,0.07
0.64,0.17,0.19
0.53,0.46,0.01
0.59,0.29,0.12
0.56,0.33,0.11
0.56,0.25,0.19
0.7,0.28,0.02
0.56,0.33,0.11
0.61,0.21,0.18
0.64,0.36,0.0
0.55,0.29,0.16
0.66,0.21,0.13
0.56,0.36,0.08
0.69,0.29,0.02
0.56,0.4,0.04
0.56,0.28,0.16
0.6,0.32,0.08
0.62,0.34,0.04
0.61,0.31,0.08
0.59,0.31,0.1
0.62,0.21,0.17
0.5,0.42,0.08
0.57,0.23,0.2
0.55,0.31,0.14
0.64,0.21,0.15
0.54,0.36,0.1
0.56,0.3,0.14
0.67,0.3,0.03
0.65,0.23,0.12
0.63,0.23,0.14
0.61,0.28,0.11
0.63,0.3,0.07
0.6,0.35,0.05
0.58,0.27,0.15
0.62,0.28,0.1
0.64,0.3,0.06
0.61,0.31,0.08
0.61,0.29,0.1
0.51,0.36,0.13
0.54,0.38,0.08
0.65,0.21,0.14
0.65,0.32,0.03
0.59,0.38,0.03
0.58,0.41,0.01
0.66,0.28,0.06
0.68,0.23,0.09
0.55,0.42,0.03
0.62,0.19,0.19
0.56,0.37,0.07
0.54,0.41,0.05
0.67,0.14,0.19
