0,1,2
0.57,0.37,0.06
0.54,0.29,0.17
0.61,0.32,0.07
0.55,0.25,0.2
0.63,0.32,0.05
0.62,0.37,0.01
0.64,0.22,0.14
0.53,0.39,0.08
0.58,0.37,0.05
0.63,0.28,0.09
0.61,0.22,0.17
0.66,0.29,0.05
0.58,0.25,0.17
0.51,0.48,0.01
0.61,0.25,0.14
0.61,0.36,0.03
0.59,0.31,0.1
0.61,0.38,0.01
0.62,0.21,0.17
0.61,0.32,0.07
0.57,0.42,0.01
0.6,0.35,0.05
0.6,0.32,0.08
0.61,0.39,0.0
0.69,0.16,0.15
0.51,0.33,0.16
0.58,0.29,0.13
0.53,0.42,0.05
0.53,0.29,0.18
0.59,0.34,0.07
0.6,0.34,0.06
0.57,0.39,0.04
0.58,0.39,0.03
0.49,0.34,0.17
0.67,0.27,0.06
0.61,0.38,0.01
0.57,0.36,0.07
0.61,0.26,0.13
0.64,0.26,0.1
0.56,0.3,0.14
0.63,0.29,0.08
0.6,0.23,0.17
0.66,0.25,0.09
0.54,0.39,0.07
0.57,0.35,0.08
0.56,0.35,0.09
0.72,0.11,0.17
0.57,0.42,0.01
0.63,0.21,0.16
0.68,0.24,0.08
0.59,0.22,0.19
0.69,0.24,0.07
0.63,0.29,0.08
0.61,0.38,0.01
0.57,0.24,0.19
0.53,0.44,0.03
0.66,0.21,0.13
0.52,0.4,0.08
0.64,0.16,0.2
0.61,0.21,0.18
0.65,0.22,0.13
0.6,0.36,0.04
0.6,0.28,0.12
0.6,0.29,0.11
0.6,0.21,0.19
0.64,0.24,0.12
0.61,0.34,0.05
0.57,0.3,0.13
0.62,0.37,0.01
0.63,0.21,0.16
0.53,0.43,0.04
0.64,0.17,0.19
0.6,0.29,0.11
0.57,0.36,0.07
0.63,0.27,0.1
0.53,0.31,0.16
0.53,0.4,0.07
0.59,0.26,0.15
0.58,0.36,0.06
0.61,0.36,0.03
0.52,0.4,0.08
0.64,0.33,0.03
0.49,0.44,0.07
0.6,0.34,0.06
0.61,0.22,0.17
0.74,0.1,0.16
0.54,0.38,0.08
0.62,0.25,0.13
0.63,0.22,0.15
0.6,0.23,0.17
0.65,0.23,0.12
0.54,0.3,0.16
0.59,0.36,0.05
0.6,0.27,0.13
0.57,0.29,0.14
0.63,0.24,0.13
0.61,0.25,0.14
0.62,0.25,0.13
0.54,0.43,0.03
0.64,0.26,0.1
