0,1,2
0.6,0.38,0.02
0.56,0.31,0.13
0.57,0.36,0.07
0.62,0.28,0.1
0.6,0.31,0.09
0.58,0.36,0.06
0.61,0.25,0.14
0.56,0.31,0.13
0.64,0.29,0.07
0.64,0.33,0.03
0.59,0.4,0.01
0.5,0.32,0.18
0.63,0.29,0.08
0.64,0.21,0.15
0.58,0.33,0.09
0.58,0.31,0.11
0.59,0.38,0.03
0.61,0.24,0.15
0.59,0.37,0.04
0.63,0.27,0.1
0.57,0.26,0.17
0.63,0.21,0.16
0.59,0.29,0.12
0.61,0.37,0.02
0.58,0.3,0.12
0.63,0.21,0.16
0.61,0.2,0.19
0.56,0.32,0.12
0.63,0.27,0.1
0.59,0.29,0.12
0.65,0.35,0.0
0.65,0.25,0.1
0.67,0.17,0.16
0.66,0.31,0.03
0.59,0.36,0.05
0.66,0.28,0.06
0.56,0.32,0.12
0.58,0.41,0.01
0.61,0.33,0.06
0.61,0.2,0.19
0.67,0.12,0.21
0.54,0.32,0.14
0.58,0.23,0.19
0.58,0.39,0.03
0.57,0.31,0.12
0.56,0.4,0.04
0.62,0.38,0.0
0.63,0.21,0.16
0.55,0.43,0.02
0.58,0.26,0.16
0.63,0.28,0.09
0.66,0.19,0.15
0.56,0.4,0.04
0.62,0.35,0.03
0.6,0.31,0.09
0.63,0.26,0.11
0.59,0.26,0.15
0.52,0.47,0.01
0.59,0.2,0.21
0.58,0.28,0.14
0.66,0.25,0.09
0.57,0.33,0.1
0.59,0.26,0.15
0.57,0.27,0.16
0.54,0.43,0.03
0.58,0.32,0.1
0.62,0.17,0.21
0.59,0.3,0.11
0.57,0.22,0.21
0.6,0.23,0.17
0.65,0.3,0.05
0.53,0.41,0.06
0.51,0.36,0.13
0.58,0.26,0.16
0.63,0.26,0.11
0.7,0.1,0.2
0.6,0.22,0.18
0.57,0.4,0.03
0.58,0.24,0.18
0.6,0.27,0.13
0.59,0.38,0.03
0.61,0.21,0.18
0.59,0.41,0.0
0.58,0.26,0.16
0.55,0.3,0.15
0.63,0.36,0.01
0.52,0.42,0.06
0.59,0.24,0.17
0.65,0.24,0.11
0.61,0.23,0.16
0.61,0.23,0.16
0.67,0.32,0.01
0.49,0.39,0.12
0.58,0.38,0.04
0.5,0.34,0.16
0.65,0.22,0.13
0.63,0.17,0.2
0.54,0.28,0.18
0.63,0.3,0.07
0.59,0.33,0.08
