0,1,2
0.68,0.10013333333333334,0.21986666666666665
0.5438666666666667,0.0002666666666666667,0.45586666666666664
0.5808,0.1224,0.2968
0.6236,0.16373333333333334,0.21266666666666667
0.5398666666666667,0.07706666666666667,0.38306666666666667
0.5804,0.0484,0.3712
0.5476,0.028133333333333333,0.4242666666666667
0.6232,0.1076,0.2692
0.51,0.22653333333333334,0.2634666666666667
0.6373333333333333,0.18266666666666667,0.18
0.5390666666666667,0.0464,0.4145333333333333
0.6729333333333334,0.0916,0.23546666666666666
0.6802666666666667,0.13426666666666667,0.18546666666666667
0.5901333333333333,0.1684,0.24146666666666666
0.5222666666666667,0.04986666666666666,0.4278666666666667
0.5597333333333333,0.18813333333333335,0.2521333333333333
0.5788,0.08493333333333333,0.33626666666666666
0.5986666666666667,0.0316,0.36973333333333336
0.5765333333333333,0.2144,0.20906666666666668
0.5977333333333333,0.08853333333333334,0.3137333333333333
0.6245333333333334,0.192,0.18346666666666667
0.5196,0.019466666666666667,0.4609333333333333
0.5948,0.11333333333333333,0.29186666666666666
0.5312,0.16626666666666667,0.3025333333333333
0.6136,0.0416,0.3448
0.5754666666666667,0.17106666666666667,0.2534666666666667
0.4809333333333333,0.1416,0.3774666666666667
0.6629333333333334,0.06893333333333333,0.26813333333333333
0.6712,0.012533333333333334,0.31626666666666664
0.6696,0.1008,0.2296
0.6038666666666667,0.04466666666666667,0.35146666666666665
0.6042666666666666,0.0,0.3957333333333333
0.6432,0.07186666666666666,0.2849333333333333
0.5748,0.0204,0.4048
0.5737333333333333,0.16813333333333333,0.2581333333333333
0.6085333333333334,0.1712,0.22026666666666667
0.6328,0.0009333333333333333,0.3662666666666667
0.5093333333333333,0.08986666666666666,0.4008
0.5301333333333333,0.06573333333333334,0.40413333333333334
0.6329333333333333,0.08186666666666667,0.2852
0.6238666666666667,0.21906666666666666,0.15706666666666666
0.6289333333333333,0.11586666666666667,0.2552
0.5342666666666667,0.19,0.27573333333333333
0.5844,0.0456,0.37
0.5470666666666667,0.07093333333333333,0.382
0.6872,0.011466666666666667,0.30133333333333334
0.7206666666666667,0.21026666666666666,0.06906666666666667
0.5869333333333333,0.17653333333333332,0.23653333333333335
0.5833333333333334,0.0772,0.3394666666666667
0.6045333333333334,0.098,0.29746666666666666
0.6032,0.04533333333333334,0.35146666666666665
0.644,0.144,0.212
0.572,0.1152,0.3128
0.6188,0.1488,0.2324
0.5965333333333334,0.18413333333333334,0.21933333333333332
0.6261333333333333,0.05893333333333333,0.31493333333333334
0.572,0.1044,0.3236
0.6384,0.142,0.2196
0.6676,0.0708,0.2616
0.6489333333333334,0.04933333333333333,0.30173333333333335
0.6902666666666667,0.00013333333333333334,0.3096
0.6388,0.16053333333333333,0.20066666666666666
0.5442666666666667,0.0002666666666666667,0.4554666666666667
0.6398666666666667,0.1784,0.18173333333333333
0.548,0.16533333333333333,0.2866666666666667
0.7182666666666667,0.0652,0.21653333333333333
0.5768,0.1316,0.2916
0.6226666666666667,0.005733333333333333,0.3716
0.6472,0.0002666666666666667,0.3525333333333333
0.5698666666666666,0.05,0.3801333333333333
0.6146666666666667,0.1432,0.24213333333333334
0.6189333333333333,0.055466666666666664,0.3256
0.5724,0.09586666666666667,0.3317333333333333
0.6526666666666666,0.16613333333333333,0.1812
0.45013333333333333,0.11173333333333334,0.4381333333333333
0.5452,0.023466666666666667,0.43133333333333335
0.5490666666666667,0.1044,0.34653333333333336
0.5830666666666666,0.12053333333333334,0.2964
0.6092,0.0472,0.3436
0.5688,0.032266666666666666,0.3989333333333333
0.6258666666666667,0.054533333333333336,0.3196
0.5348,0.138,0.3272
0.6045333333333334,0.12653333333333333,0.26893333333333336
0.5190666666666667,0.1,0.38093333333333335
0.6378666666666667,0.00013333333333333334,0.362
0.5306666666666666,0.19693333333333332,0.2724
0.5313333333333333,0.19986666666666666,0.2688
0.5581333333333334,0.10026666666666667,0.3416
0.5970666666666666,0.0964,0.3065333333333333
0.6256,0.023733333333333332,0.3506666666666667
0.5430666666666667,0.05653333333333333,0.4004
0.6801333333333334,0.0308,0.2890666666666667
0.5325333333333333,0.08546666666666666,0.382
0.6498666666666667,0.17186666666666667,0.17826666666666666
0.5994666666666667,0.13186666666666666,0.26866666666666666
0.5849333333333333,0.1308,0.28426666666666667
0.5868,0.11693333333333333,0.2962666666666667
0.5581333333333334,0.10093333333333333,0.3409333333333333
0.5678666666666666,0.11613333333333334,0.316
0.6706666666666666,0.18333333333333332,0.146
