0,1,2
0.5992,0.37653333333333333,0.024266666666666666
0.5534666666666667,0.3081333333333333,0.1384
0.5794666666666667,0.3545333333333333,0.066
0.6208,0.27053333333333335,0.10866666666666666
0.6113333333333333,0.2942666666666667,0.0944
0.5832,0.3562666666666667,0.060533333333333335
0.6094666666666667,0.23666666666666666,0.15386666666666668
0.5686666666666667,0.30373333333333336,0.1276
0.63,0.3038666666666667,0.06613333333333334
0.6462666666666667,0.32493333333333335,0.0288
0.5916,0.40013333333333334,0.008266666666666667
0.49893333333333334,0.3084,0.19266666666666668
0.6214666666666666,0.28373333333333334,0.0948
0.6486666666666666,0.2024,0.14893333333333333
0.5916,0.32053333333333334,0.08786666666666666
0.5845333333333333,0.286,0.12946666666666667
0.5826666666666667,0.38493333333333335,0.0324
0.6269333333333333,0.20426666666666668,0.1688
0.5986666666666667,0.3589333333333333,0.0424
0.6254666666666666,0.266,0.10853333333333333
0.5761333333333334,0.24666666666666667,0.1772
0.6417333333333334,0.19946666666666665,0.1588
0.5784,0.2889333333333333,0.13266666666666665
0.6028,0.37306666666666666,0.024133333333333333
0.5881333333333333,0.2902666666666667,0.1216
0.6292,0.18373333333333333,0.18706666666666666
0.6262666666666666,0.182,0.19173333333333334
0.5684,0.31146666666666667,0.12013333333333333
0.6242666666666666,0.26986666666666664,0.10586666666666666
0.596,0.26666666666666666,0.13733333333333334
0.6372,0.3625333333333333,0.0002666666666666667
0.6493333333333333,0.23426666666666668,0.1164
0.6702666666666667,0.15,0.17973333333333333
0.6582666666666667,0.3052,0.036533333333333334
0.5874666666666667,0.3602666666666667,0.05226666666666667
0.6721333333333334,0.26293333333333335,0.06493333333333333
0.5604,0.30906666666666666,0.13053333333333333
0.5829333333333333,0.40426666666666666,0.0128
0.6214666666666666,0.31906666666666667,0.05946666666666667
0.6056,0.18173333333333333,0.21266666666666667
0.6784,0.10693333333333334,0.21466666666666667
0.5436,0.29533333333333334,0.16106666666666666
0.5666666666666667,0.22,0.21333333333333335
0.5802666666666667,0.3878666666666667,0.03186666666666667
0.5594666666666667,0.3001333333333333,0.1404
0.5714666666666667,0.382,0.046533333333333336
0.6106666666666667,0.3893333333333333,0.0
0.6293333333333333,0.20026666666666668,0.1704
0.5562666666666667,0.4224,0.021333333333333333
0.5832,0.24173333333333333,0.17506666666666668
0.6293333333333333,0.27666666666666667,0.094
0.6696,0.1828,0.1476
0.556,0.3964,0.0476
0.6257333333333334,0.34453333333333336,0.029733333333333334
0.6105333333333334,0.3025333333333333,0.08693333333333333
0.6224,0.25,0.1276
0.6013333333333334,0.244,0.15466666666666667
0.5266666666666666,0.45826666666666666,0.015066666666666667
0.6109333333333333,0.17653333333333332,0.21253333333333332
0.5897333333333333,0.2612,0.14906666666666665
0.6614666666666666,0.2436,0.09493333333333333
0.5716,0.322,0.1064
0.6025333333333334,0.24493333333333334,0.15253333333333333
0.5581333333333334,0.2584,0.18346666666666667
0.5442666666666667,0.42586666666666667,0.029866666666666666
0.5788,0.29413333333333336,0.12706666666666666
0.6250666666666667,0.15266666666666667,0.22226666666666667
0.5797333333333333,0.3041333333333333,0.11613333333333334
0.5542666666666667,0.22066666666666668,0.22506666666666666
0.6010666666666666,0.21626666666666666,0.18266666666666667
0.65,0.29413333333333336,0.05586666666666667
0.5121333333333333,0.41933333333333334,0.06853333333333333
0.5148,0.34746666666666665,0.13773333333333335
0.5630666666666667,0.2581333333333333,0.1788
0.6416,0.2328,0.1256
0.7033333333333334,0.0804,0.21626666666666666
0.6166666666666667,0.2052,0.17813333333333334
0.5658666666666666,0.39666666666666667,0.03746666666666667
0.5848,0.21893333333333334,0.19626666666666667
0.6105333333333334,0.25293333333333334,0.13653333333333334
0.5877333333333333,0.37866666666666665,0.0336
0.6249333333333333,0.1852,0.18986666666666666
0.5968,0.4028,0.0004
0.5706666666666667,0.24546666666666667,0.18386666666666668
0.5352,0.30333333333333334,0.16146666666666668
0.6228,0.36946666666666667,0.007733333333333333
0.54,0.398,0.062
0.5956,0.2196,0.1848
0.6452,0.2448,0.11
0.6069333333333333,0.22666666666666666,0.1664
0.6,0.22346666666666667,0.17653333333333332
0.6601333333333333,0.3304,0.009466666666666667
0.49373333333333336,0.3852,0.12106666666666667
0.5725333333333333,0.37693333333333334,0.05053333333333333
0.5088,0.3204,0.1708
0.6445333333333333,0.2048,0.15066666666666667
0.6297333333333334,0.14773333333333333,0.22253333333333333
0.5321333333333333,0.27026666666666666,0.1976
0.6382666666666666,0.2945333333333333,0.0672
0.5816,0.3253333333333333,0.09306666666666667
