0,1,2
0.54,0.36,0.1
0.65,0.22,0.13
0.56,0.4,0.04
0.45,0.4,0.15
0.53,0.39,0.08
0.54,0.37,0.09
0.59,0.32,0.09
0.58,0.31,0.11
0.54,0.26,0.2
0.57,0.24,0.19
0.64,0.24,0.12
0.62,0.17,0.21
0.57,0.37,0.06
0.59,0.23,0.18
0.62,0.22,0.16
0.63,0.26,0.11
0.61,0.37,0.02
0.65,0.31,0.04
0.71,0.19,0.1
0.6,0.23,0.17
0.48,0.39,0.13
0.59,0.23,0.18
0.59,0.25,0.16
0.66,0.23,0.11
0.64,0.31,0.05
0.56,0.28,0.16
0.62,0.26,0.12
0.59,0.24,0.17
0.64,0.3,0.06
0.71,0.12,0.17
0.59,0.23,0.18
0.6,0.22,0.18
0.55,0.45,0.0
0.63,0.25,0.12
0.61,0.35,0.04
0.53,0.34,0.13
0.53,0.41,0.06
0.6,0.26,0.14
0.63,0.36,0.01
0.59,0.31,0.1
0.58,0.36,0.06
0.54,0.43,0.03
0.57,0.37,0.06
0.57,0.39,0.04
0.58,0.29,0.13
0.57,0.24,0.19
0.55,0.37,0.08
0.59,0.25,0.16
0.54,0.29,0.17
0.55,0.43,0.02
0.59,0.35,0.06
0.59,0.29,0.12
0.63,0.23,0.14
0.52,0.31,0.17
0.63,0.35,0.02
0.56,0.41,0.03
0.63,0.36,0.01
0.57,0.36,0.07
0.57,0.37,0.06
0.62,0.36,0.02
0.49,0.43,0.08
0.62,0.33,0.05
0.62,0.25,0.13
0.59,0.36,0.05
0.64,0.18,0.18
0.6,0.22,0.18
0.61,0.33,0.06
0.57,0.26,0.17
0.57,0.4,0.03
0.59,0.33,0.08
0.58,0.38,0.04
0.58,0.25,0.17
0.58,0.24,0.18
0.58,0.29,0.13
0.57,0.42,0.01
0.54,0.39,0.07
0.64,0.27,0.09
0.49,0.49,0.02
0.61,0.31,0.08
0.56,0.28,0.16
0.64,0.18,0.18
0.55,0.28,0.17
0.64,0.25,0.11
0.59,0.24,0.17
0.6,0.19,0.21
0.72,0.12,0.16
0.67,0.26,0.07
0.58,0.28,0.14
0.59,0.38,0.03
0.6,0.21,0.19
0.5,0.33,0.17
0.62,0.27,0.11
0.64,0.27,0.09
0.58,0.24,0.18
0.63,0.2,0.17
0.56,0.38,0.06
0.7,0.18,0.12
0.6,0.25,0.15
0.62,0.27,0.11
0.59,0.23,0.18
