0,1,2
0.5885333333333334,0.21493333333333334,0.19653333333333334
0.5672,0.20266666666666666,0.23013333333333333
0.5797333333333333,0.011066666666666667,0.4092
0.7252,0.1252,0.1496
0.6812,0.1464,0.1724
0.6618666666666667,0.11626666666666667,0.22186666666666666
0.6384,0.26613333333333333,0.09546666666666667
0.5253333333333333,0.2608,0.21386666666666668
0.5496,0.03506666666666667,0.41533333333333333
0.6342666666666666,0.072,0.29373333333333335
0.5334666666666666,0.0344,0.4321333333333333
0.6249333333333333,0.1472,0.22786666666666666
0.5584,0.16653333333333334,0.2750666666666667
0.6301333333333333,0.17386666666666667,0.196
0.5529333333333334,0.1172,0.32986666666666664
0.6901333333333334,0.0592,0.25066666666666665
0.6057333333333333,0.0,0.39426666666666665
0.5824,0.19253333333333333,0.22506666666666666
0.5846666666666667,0.17866666666666667,0.23666666666666666
0.5661333333333334,0.13586666666666666,0.298
0.7628,0.028266666666666666,0.20893333333333333
0.6270666666666667,0.13973333333333332,0.2332
0.6788,0.13386666666666666,0.18733333333333332
0.5824,0.2372,0.1804
0.6006666666666667,0.07946666666666667,0.3198666666666667
0.6634666666666666,0.24813333333333334,0.0884
0.6344,0.05413333333333333,0.31146666666666667
0.6169333333333333,0.19453333333333334,0.18853333333333333
0.6612,0.032,0.3068
0.47786666666666666,0.19826666666666667,0.3238666666666667
0.5469333333333334,0.3344,0.11866666666666667
0.6065333333333334,0.10186666666666666,0.2916
0.5733333333333334,0.011066666666666667,0.4156
0.6272,0.09813333333333334,0.27466666666666667
0.588,0.08213333333333334,0.32986666666666664
0.5608,0.19146666666666667,0.24773333333333333
0.5810666666666666,0.012133333333333333,0.4068
0.6001333333333333,0.25426666666666664,0.1456
0.6661333333333334,0.0152,0.31866666666666665
0.5726666666666667,0.23546666666666666,0.19186666666666666
0.594,0.2770666666666667,0.12893333333333334
0.6021333333333333,0.19666666666666666,0.2012
0.6438666666666667,0.19573333333333334,0.1604
0.5224,0.16546666666666668,0.3121333333333333
0.56,0.26586666666666664,0.17413333333333333
0.5390666666666667,0.22293333333333334,0.238
0.6817333333333333,0.20546666666666666,0.1128
0.6145333333333334,0.20786666666666667,0.1776
0.594,0.016,0.39
0.5309333333333334,0.2985333333333333,0.17053333333333334
0.5821333333333333,0.226,0.19186666666666666
0.6142666666666666,0.2284,0.15733333333333333
0.5998666666666667,0.08573333333333333,0.3144
0.5545333333333333,0.16213333333333332,0.2833333333333333
0.748,0.0396,0.2124
0.5424,0.04413333333333333,0.41346666666666665
0.48706666666666665,0.2232,0.28973333333333334
0.5585333333333333,0.1128,0.32866666666666666
0.5817333333333333,0.108,0.3102666666666667
0.5693333333333334,0.20586666666666667,0.2248
0.5504,0.025733333333333334,0.42386666666666667
0.5492,0.22346666666666667,0.22733333333333333
0.6045333333333334,0.09213333333333333,0.30333333333333334
0.5492,0.25906666666666667,0.19173333333333334
0.5366666666666666,0.09453333333333333,0.3688
0.6001333333333333,0.2224,0.17746666666666666
0.5362666666666667,0.2476,0.21613333333333334
0.5949333333333333,0.2556,0.14946666666666666
0.562,0.07746666666666667,0.3605333333333333
0.5534666666666667,0.1724,0.27413333333333334
0.49506666666666665,0.0492,0.4557333333333333
0.5608,0.048133333333333334,0.3910666666666667
0.6892,0.0008,0.31
0.5474666666666667,0.03,0.4225333333333333
0.5633333333333334,0.022933333333333333,0.41373333333333334
0.6384,0.026133333333333335,0.3354666666666667
0.5882666666666667,0.14586666666666667,0.26586666666666664
0.5688,0.20893333333333333,0.22226666666666667
0.5874666666666667,0.194,0.21853333333333333
0.6886666666666666,0.07693333333333334,0.2344
0.6344,0.06426666666666667,0.30133333333333334
0.5290666666666667,0.05773333333333333,0.4132
0.5741333333333334,0.06573333333333334,0.36013333333333336
0.6693333333333333,0.2428,0.08786666666666666
0.5504,0.0508,0.3988
0.6401333333333333,0.0412,0.31866666666666665
0.552,0.15266666666666667,0.29533333333333334
0.6776,0.012933333333333333,0.30946666666666667
0.5621333333333334,0.24253333333333332,0.19533333333333333
0.5717333333333333,0.011066666666666667,0.4172
0.6534666666666666,0.039066666666666666,0.30746666666666667
0.6338666666666667,0.024133333333333333,0.342
0.5456,0.17293333333333333,0.28146666666666664
0.6441333333333333,0.07053333333333334,0.2853333333333333
0.5485333333333333,0.07533333333333334,0.3761333333333333
0.6436,0.1784,0.178
0.7448,0.2236,0.0316
0.5348,0.06213333333333333,0.4030666666666667
0.6852,0.09573333333333334,0.21906666666666666
0.6968,0.12,0.1832
