0,1,2,3,4,5,6
0.0,8.989706785730339e-05,0.00016481129107172288,0.5188559099830694,0.00029965689285767796,7.491422321441949e-05,0.4805148105419295
0.6329272716280757,0.00024182334804425366,0.00021159542953872197,0.00012091167402212683,4.534187775829756e-05,3.0227918505531708e-05,0.36642282812405536
0.007659058163342686,0.0001971638735117919,0.6207628725259725,1.5166451808599378e-05,0.00045499355425798136,3.0332903617198757e-05,0.3708804125274892
0.0,0.00015035106974786125,0.12056652283080994,0.677887868172182,0.00015035106974786125,0.20116973132263835,7.517553487393063e-05
0.00015103458692040478,0.6046518652771484,3.0206917384080954e-05,0.3950309620903187,1.5103458692040477e-05,9.062075215224287e-05,3.0206917384080954e-05
0.11159152667057004,7.506493116545812e-05,1.5012986233091624e-05,3.0025972466183248e-05,0.6382320707411911,0.24993619480850937,0.00012010388986473299
0.0001362088535754824,0.4117290957245554,6.053726825576996e-05,6.053726825576996e-05,1.513431706394249e-05,0.0,0.5879984865682936
0.00012068549360366884,0.6054338643495052,7.542843350229302e-05,4.525706010137581e-05,0.0002413709872073377,3.017137340091721e-05,0.3940532223026792
0.00018053528712632958,0.3281830627811461,4.5133821781582395e-05,1.5044607260527464e-05,0.6714558666446012,9.026764356316479e-05,3.0089214521054928e-05
0.00016548819016097487,0.5801263727997593,9.026628554234993e-05,0.00010531066646607492,0.00012035504738979991,4.5133142771174965e-05,0.4193470738679103
1.5013887846257788e-05,1.5013887846257788e-05,3.0027775692515576e-05,0.3259965468057954,0.673733203212972,4.504166353877336e-05,0.00016515276630883568
3.0280549289164105e-05,0.20663446834925586,4.5420823933746156e-05,0.6786628109433905,9.084164786749231e-05,0.11438477493981741,0.00015140274644582052
1.5063870812243914e-05,6.025548324897566e-05,0.00024102193299590263,0.5123975656784767,0.48707519884309475,0.0,0.0002108941913714148
7.533410676349611e-05,1.506682135269922e-05,3.013364270539844e-05,4.520046405809766e-05,0.6394660318512604,0.36035316629250724,1.506682135269922e-05
0.6773696610886244,0.0002567510421071709,6.041200990756963e-05,3.0206004953784814e-05,0.0,7.551501238446202e-05,0.32220745484202257
0.5665317709591688,0.00019630345494080697,0.0003020053152935492,9.060159458806475e-05,0.43281891761295,3.0200531529354916e-05,3.0200531529354916e-05
0.00018121960796158146,9.060980398079073e-05,9.060980398079073e-05,0.00010571143797758918,0.45351717055785434,0.5459693738862544,4.5304901990395364e-05
0.0002845376263571696,0.0,0.6413478098090603,0.09806065144140771,0.00013478098090602772,0.2601722201422688,0.0
0.5954226259991203,9.10014711904509e-05,0.0003185051491665782,1.5166911865075153e-05,0.00021233676611105213,0.04431771646974959,0.3596226472327969
0.5831716562695878,8.954421992060413e-05,5.9696146613736084e-05,0.00011939229322747217,4.4772109960302065e-05,0.4160821418977405,0.0004327970629495866
0.6532340199133541,0.00012160826936231664,0.004514707000076005,0.00013680930303260622,1.520103367028958e-05,0.34191685034582353,6.080413468115832e-05
4.508566275924256e-05,7.514277126540426e-05,0.4448902915539525,1.5028554253080854e-05,0.0001653140967838894,0.00010519987977156598,0.5547039374812143
1.4985988101125448e-05,0.0002847337739213835,0.00014985988101125447,0.11455289304500292,0.6469600923136867,0.2380224490101755,1.4985988101125448e-05
0.6452391066877048,0.0002275761621556014,6.068697657482704e-05,6.068697657482704e-05,7.585872071853381e-05,0.25643281951693164,0.09790326495933972
0.0001054169239341596,7.5297802810114e-05,0.0,0.0001355360450582052,0.3904944053732512,0.0001054169239341596,0.6090839269310121
6.0763493293229426e-05,0.000212672226526303,0.6528885445624268,0.0,0.0,0.30422762004587645,0.04261039967187714
7.595321282090232e-05,1.5190642564180465e-05,0.5274950630411667,0.0001670970682059851,0.00027343156615524837,0.00013671578307762418,0.47183654868600944
0.6009733095547563,3.0227004806093763e-05,0.00015113502403046883,0.39839192334431583,3.0227004806093763e-05,0.00015113502403046883,0.0002720430432548439
0.00010577533319229955,0.5306597358638823,0.0002115506663845991,0.0,1.5110761884614223e-05,0.46893227356523315,7.555380942307112e-05
0.00024275527234107115,0.00015172204521316947,0.6423759672280382,0.00013654984069185253,3.0344409042633894e-05,0.09992413897739341,0.2571385222272796
0.6305233611010503,4.527345164795364e-05,6.036460219727152e-05,1.509115054931788e-05,0.04480562598092479,9.054690329590728e-05,0.3244597368103344
0.0002734107997265892,0.0,3.03789777473988e-05,4.55684666210982e-05,0.6910609857978279,0.30843776106934,0.000151894888736994
0.9998191845221951,0.0,9.040773890245005e-05,7.533978241870837e-05,1.5067956483741675e-05,0.0,0.0
0.9999398260974216,4.5130426933838797e-05,0.0,0.0,0.0,1.5043475644612931e-05,0.0
0.9997751225582058,2.9983658905896286e-05,8.995097671768886e-05,0.0,4.497548835884443e-05,5.996731781179257e-05,0.0
0.9998479364982816,0.0,0.0,4.561905051549527e-05,0.0,6.082540068732703e-05,4.561905051549527e-05
0.0,0.9996983636226529,0.00010557273207148782,6.032727546942161e-05,4.5245456602066206e-05,7.540909433677702e-05,1.5081818867355403e-05
7.546600256584409e-05,0.9997886951928157,4.527960153950645e-05,6.037280205267527e-05,0.0,3.0186401026337635e-05,0.0
6.0172092183645224e-05,0.9998495697695409,3.0086046091822612e-05,0.0,0.0,0.0,6.0172092183645224e-05
0.0,0.9999094790519439,4.526047402803132e-05,0.0,3.017364935202088e-05,0.0,1.508682467601044e-05
0.0,1.5150367396409362e-05,0.9998939474282251,1.5150367396409362e-05,0.0,1.5150367396409362e-05,6.060146958563745e-05
0.0,1.5056612864370031e-05,0.9998193206456275,1.5056612864370031e-05,0.0,9.033967718622019e-05,6.0226451457480126e-05
6.099234546064469e-05,6.099234546064469e-05,0.9997255344454271,1.5248086365161173e-05,1.5248086365161173e-05,7.624043182580586e-05,4.574425909548352e-05
0.0,1.5177270519669742e-05,4.5531811559009226e-05,0.999817872753764,0.0,4.5531811559009226e-05,7.588635259834871e-05
